game_id,Week,Day,Date,Year,Month,Day,Time,Winner/tie,Loser/tie,PtsW,PtsL,YdsW,TOW,YdsL,TOL,loser_is_home,start_latlong,end_latlong,start_lat,start_long,end_lat,end_long,Home,Away,Stadium,Dome,Grass,HOME_day_since_last_game,AWAY_day_since_last_game,Distance
2022_07_GB_WAS,7,Sun,44857,2022,October,23,1:00PM,Washington Commanders,Green Bay Packers,23,21,364,1,232,1,FALSE,"44.501135,-88.062284","39.026703,-77.444067",44.501135,-88.062284,39.026703,-77.444067,Washington Commanders,Green Bay Packers,FedExField,No,Bermuda Grass,10,7,664.3577776
2022_07_NYG_JAX,7,Sun,44857,2022,October,23,1:00PM,New York Giants,Jacksonville Jaguars,23,17,436,0,452,1,TRUE,"40.813677,-74.082884","30.323721,-81.635996",40.813677,-74.082884,30.323721,-81.635996,Jacksonville Jaguars,New York Giants,TIAA Bank Field,No,Bermuda Grass,7,7,839.1344217
2022_07_HOU_LA,7,Sun,44857,2022,October,23,4:05PM,Las Vegas Raiders,Houston Texans,38,20,400,0,404,1,FALSE,"29.684873,-95.410645","36.088763,-115.184504",29.684873,-95.410645,36.088763,-115.184504,Las Vegas Raiders,Houston Texans,Allegiant Stadium,Closed,Bermuda Grass,13,14,1226.818534
2022_07_NYJ_DEN,7,Sun,44857,2022,October,23,4:05PM,New York Jets,Denver Broncos,16,9,260,0,324,1,TRUE,"40.813677,-74.082884","39.579126,-104.830049",40.813677,-74.082884,39.579126,-104.830049,Denver Broncos,New York Jets,Empower Field at Mile High,No,Kentucky Bluegrass,6,7,1616.628644
2022_07_KC_SEA,7,Sun,44857,2022,October,23,4:25PM,Kansas City Chiefs,San Francisco 49ers,44,23,529,2,444,3,TRUE,"39.048172,-94.483084","37.40289,-121.96784",39.048172,-94.483084,37.40289,-121.96784,San Francisco 49ers,Kansas City Chiefs,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,7,7,1490.473983
2022_07_SF_LAC,7,Sun,44857,2022,October,23,4:25PM,Seattle Seahawks,Los Angeles Chargers,37,23,404,2,329,2,TRUE,"47.593177,-122.331764","33.864219,-118.260995",47.593177,-122.331764,33.864219,-118.260995,Los Angeles Chargers,Seattle Seahawks,SoFi Stadium,Closed,Hellas Matrix Turf,6,7,971.8645787
2022_07_PIT_MIA,7,Sun,44857,2022,October,23,8:20PM,Miami Dolphins,Pittsburgh Steelers,16,10,372,0,341,3,FALSE,"40.446739,-80.015837","25.957866,-80.23877",40.446739,-80.015837,25.957866,-80.23877,Miami Dolphins,Pittsburgh Steelers,Hard Rock Stadium,No,Bermuda Grass,7,7,1001.166038
2022_07_CHI_NE,7,Mon,44858,2022,October,24,8:15PM,Chicago Bears,New England Patriots,33,14,390,1,260,4,TRUE,"42.256007,-87.895355","42.090936,-71.264362",42.256007,-87.895355,42.090936,-71.264362,New England Patriots,Chicago Bears,Gillette Stadium,No,FieldTurf CORE,8,11,850.3309021
2022_08_BAL_TB,8,Thu,44861,2022,October,27,8:15PM,Baltimore Ravens,Tampa Bay Buccaneers,27,22,453,0,349,1,TRUE,"39.397151,-76.835177","27.979836,-82.49501",39.397151,-76.835177,27.979836,-82.49501,Tampa Bay Buccaneers,Baltimore Ravens,Raymond James Stadium,No,Bermuda Grass,4,4,852.836147
2022_08_DEN_JAX,8,Sun,44864,2022,October,30,9:30AM,Denver Broncos,Jacksonville Jaguars,21,17,331,1,305,2,TRUE,"39.579126,-104.830049","30.323721,-81.635996",39.579126,-104.830049,30.323721,-81.635996,Jacksonville Jaguars,Denver Broncos,TIAA Bank Field,No,Bermuda Grass,7,7,1455.052731
2022_08_MIA_DET,8,Sun,44864,2022,October,30,1:00PM,Miami Dolphins,Detroit Lions,31,27,476,1,393,0,TRUE,"25.957866,-80.23877","42.339997,-83.045509",25.957866,-80.23877,42.339997,-83.045509,Detroit Lions,Miami Dolphins,Ford Field,Closed,FieldTurf Classic HD,7,7,1143.032551
2022_08_PIT_PHI,8,Sun,44864,2022,October,30,1:00PM,Philadelphia Eagles,Pittsburgh Steelers,35,13,401,0,302,2,FALSE,"40.446739,-80.015837","39.907366,-75.178274",40.446739,-80.015837,39.907366,-75.178274,Philadelphia Eagles,Pittsburgh Steelers, Lincoln Financial Field,No,Desso GrassMaster,14,7,258.0506628
2022_08_CAR_ATL,8,Sun,44864,2022,October,30,1:00PM,Atlanta Falcons,Carolina Panthers,37,34,406,2,478,1,FALSE,"35.225647,-80.851339","33.755141,-84.401023",35.225647,-80.851339,33.755141,-84.401023,Atlanta Falcons,Carolina Panthers,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,7,7,226.2237428
2022_08_CHI_DAL,8,Sun,44864,2022,October,30,1:00PM,Dallas Cowboys,Chicago Bears,49,29,442,1,371,1,FALSE,"42.256007,-87.895355","32.904895,-97.035901",42.256007,-87.895355,32.904895,-97.035901,Dallas Cowboys,Chicago Bears,AT&T Stadium,Retractable,Hellas Matrix Turf,7,6,816.2121723
2022_08_ARI_MIN,8,Sun,44864,2022,October,30,1:00PM,Minnesota Vikings,Arizona Cardinals,34,26,381,1,375,3,FALSE,"33.5276,-112.2626","44.974552,-93.25975",33.5276,-112.2626,44.974552,-93.25975,Minnesota Vikings,Arizona Cardinals,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),14,10,1282.624391
2022_08_LA_NO,8,Sun,44864,2022,October,30,1:00PM,New Orleans Saints,Las Vegas Raiders,24,0,367,0,183,1,FALSE,"36.088763,-115.184504","29.951439,-90.081970",36.088763,-115.184504,29.951439,-90.08197,New Orleans Saints,Las Vegas Raiders,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,10,7,1509.955098
2022_08_NE_NYJ,8,Sun,44864,2022,October,30,1:00PM,New England Patriots,New York Jets,22,17,288,1,387,3,TRUE,"42.090936,-71.264362","40.813677,-74.082884",42.090936,-71.264362,40.813677,-74.082884,New York Jets,New England Patriots,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,6,170.5505407
2022_08_TEN_HOU,8,Sun,44864,2022,October,30,4:05PM,Tennessee Titans,Houston Texans,17,10,354,2,161,1,TRUE,"36.199207,-86.80447","29.684873,-95.410645",36.199207,-86.80447,29.684873,-95.410645,Houston Texans,Tennessee Titans,NRG Stadium,Retractable,Hellas Matrix Turf,7,7,671.4670224
2022_08_SEA_LV,8,Sun,44864,2022,October,30,4:25PM,San Francisco 49ers,Los Angeles Rams,31,14,368,0,223,0,TRUE,"37.40289,-121.96784","33.864219,-118.260995",37.40289,-121.96784,33.864219,-118.260995,Los Angeles Rams,San Francisco 49ers,SoFi Stadium,Closed,Hellas Matrix Turf,14,7,321.0467105
2022_08_WAS_IND,8,Sun,44864,2022,October,30,4:25PM,Washington Commanders,Indianapolis Colts,17,16,362,1,324,2,TRUE,"39.026703,-77.444067","39.725523,-86.269762",39.026703,-77.444067,39.725523,-86.269762,Indianapolis Colts,Washington Commanders,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,7,7,473.6423415
2022_08_NYG_SF,8,Sun,44864,2022,October,30,4:25PM,Seattle Seahawks,New York Giants,27,13,277,1,225,2,FALSE,"40.813677,-74.082884","47.593177,-122.331764",40.813677,-74.082884,47.593177,-122.331764,Seattle Seahawks,New York Giants,CenturyLink Field,No,FieldTurf Revolution 360,7,7,2395.203103
2022_08_GB_BUF,8,Sun,44864,2022,October,30,8:20PM,Buffalo Bills,Green Bay Packers,27,17,369,2,398,1,FALSE,"44.501135,-88.062284","42.773773,-78.787460",44.501135,-88.062284,42.773773,-78.78746,Buffalo Bills,Green Bay Packers,Bills Stadium,No,A-Turf Titan,14,7,478.5939968
2022_08_CIN_CLE,8,Mon,44865,2022,October,31,8:15PM,Cleveland Browns,Cincinnati Bengals,32,13,440,2,229,2,FALSE,"39.096375,-84.516402","41.506035,-81.700058",39.096375,-84.516402,41.506035,-81.700058,Cleveland Browns,Cincinnati Bengals,First Energy Stadium,No,Kentucky Bluegrass,8,8,223.0054308
2022_09_PHI_HOU,9,Thu,44868,2022,November,3,8:15PM,Philadelphia Eagles,Houston Texans,29,17,360,1,303,2,TRUE,"39.907366,-75.178274","29.684873,-95.410645",39.907366,-75.178274,29.684873,-95.410645,Houston Texans,Philadelphia Eagles,NRG Stadium,Retractable,Hellas Matrix Turf,4,4,1342.979318
2022_09_BUF_NYJ,9,Sun,44871,2022,November,6,1:00PM,New York Jets,Buffalo Bills,20,17,310,1,317,2,FALSE,"42.773773,-78.787460","40.813677,-74.082884",42.773773,-78.78746,40.813677,-74.082884,New York Jets,Buffalo Bills,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,277.5567372
2022_09_GB_DET,9,Sun,44871,2022,November,6,1:00PM,Detroit Lions,Green Bay Packers,15,9,254,1,389,3,FALSE,"44.501135,-88.062284","42.339997,-83.045509",44.501135,-88.062284,42.339997,-83.045509,Detroit Lions,Green Bay Packers,Ford Field,Closed,FieldTurf Classic HD,7,7,292.6340725
2022_09_MIN_WAS,9,Sun,44871,2022,November,6,1:00PM,Minnesota Vikings,Washington Commanders,20,17,301,1,263,1,TRUE,"44.974552,-93.25975","39.026703,-77.444067",44.974552,-93.25975,39.026703,-77.444067,Washington Commanders,Minnesota Vikings,FedExField,No,Bermuda Grass,7,7,907.9798786
2022_09_LAC_ATL,9,Sun,44871,2022,November,6,1:00PM,Los Angeles Chargers,Atlanta Falcons,20,17,336,2,315,2,TRUE,"33.864219,-118.260995","33.755141,-84.401023",33.864219,-118.260995,33.755141,-84.401023,Atlanta Falcons,Los Angeles Chargers,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,7,14,1934.918789
2022_09_CAR_CIN,9,Sun,44871,2022,November,6,1:00PM,Cincinnati Bengals,Carolina Panthers,42,21,464,0,228,3,FALSE,"35.225647,-80.851339","39.096375,-84.516402",35.225647,-80.851339,39.096375,-84.516402,Cincinnati Bengals,Carolina Panthers,Paul Brown Stadium,No,UBU Speed Series S5-M Synthetic Turf,6,7,334.9702709
2022_09_MIA_CHI,9,Sun,44871,2022,November,6,1:00PM,Miami Dolphins,Chicago Bears,35,32,379,0,368,0,TRUE,"25.957866,-80.23877","42.256007,-87.895355",25.957866,-80.23877,42.256007,-87.895355,Chicago Bears,Miami Dolphins,Soldier Field,No,Kentucky Bluegrass,7,7,1206.967502
2022_09_IND_NE,9,Sun,44871,2022,November,6,1:00PM,New England Patriots,Indianapolis Colts,26,3,203,1,121,1,FALSE,"39.725523,-86.269762","42.090936,-71.264362",39.725523,-86.269762,42.090936,-71.264362,New England Patriots,Indianapolis Colts,Gillette Stadium,No,FieldTurf CORE,7,7,799.293148
2022_09_LA_JAX,9,Sun,44871,2022,November,6,1:00PM,Jacksonville Jaguars,Las Vegas Raiders,27,20,403,1,321,1,FALSE,"36.088763,-115.184504","30.323721,-81.635996",36.088763,-115.184504,30.323721,-81.635996,Jacksonville Jaguars,Las Vegas Raiders,TIAA Bank Field,No,Bermuda Grass,7,7,1969.767455
2022_09_SF_ARI,9,Sun,44871,2022,November,6,4:05PM,Seattle Seahawks,Arizona Cardinals,31,21,421,1,262,1,TRUE,"47.593177,-122.331764","33.5276,-112.2626",47.593177,-122.331764,33.5276,-112.2626,Arizona Cardinals,Seattle Seahawks,State Farm Stadium,Retractable,Bermuda Grass,7,7,1104.093049
2022_09_LV_TB,9,Sun,44871,2022,November,6,4:25PM,Tampa Bay Buccaneers,Los Angeles Rams,16,13,323,0,206,0,FALSE,"33.864219,-118.260995","27.979836,-82.49501",33.864219,-118.260995,27.979836,-82.49501,Tampa Bay Buccaneers,Los Angeles Rams,Raymond James Stadium,No,Bermuda Grass,10,7,2147.490749
2022_09_TEN_KC,9,Sun,44871,2022,November,6,8:20PM,Kansas City Chiefs,Tennessee Titans,20,17,499,1,229,0,FALSE,"36.199207,-86.80447","39.048172,-94.483084",36.199207,-86.80447,39.048172,-94.483084,Kansas City Chiefs,Tennessee Titans,Arrowhead Stadium,No,Bermuda Grass,14,7,463.8132641
2022_09_BAL_NO,9,Mon,44872,2022,November,7,8:15PM,Baltimore Ravens,New Orleans Saints,27,13,319,0,243,1,TRUE,"39.397151,-76.835177","29.951439,-90.081970",39.397151,-76.835177,29.951439,-90.08197,New Orleans Saints,Baltimore Ravens,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,8,11,994.2628701
2022_10_ATL_CAR,10,Thu,44875,2022,November,10,8:15PM,Carolina Panthers,Atlanta Falcons,25,15,333,0,291,1,FALSE,"33.755141,-84.401023","35.225647,-80.851339",33.755141,-84.401023,35.225647,-80.851339,Carolina Panthers,Atlanta Falcons,Bank of America Stadium,No,FieldTurf,4,4,226.2237428
2022_10_SF_TB,10,Sun,44878,2022,November,13,9:30AM,Tampa Bay Buccaneers,Seattle Seahawks,21,16,419,2,283,1,FALSE,"47.593177,-122.331764","27.979836,-82.49501",47.593177,-122.331764,27.979836,-82.49501,Tampa Bay Buccaneers,Seattle Seahawks,Raymond James Stadium,No,Bermuda Grass,7,7,2522.729853
2022_10_MIN_BUF,10,Sun,44878,2022,November,13,1:00PM,Minnesota Vikings,Buffalo Bills,33,30,481,2,486,4,TRUE,"44.974552,-93.25975","42.773773,-78.787460",44.974552,-93.25975,42.773773,-78.78746,Buffalo Bills,Minnesota Vikings,Bills Stadium,No,A-Turf Titan,7,7,735.6163287
2022_10_CLE_MIA,10,Sun,44878,2022,November,13,1:00PM,Miami Dolphins,Cleveland Browns,39,17,491,0,297,1,FALSE,"41.506035,-81.700058","25.957866,-80.23877",41.506035,-81.700058,25.957866,-80.23877,Miami Dolphins,Cleveland Browns,Hard Rock Stadium,No,Bermuda Grass,7,13,1077.503686
2022_10_DEN_TEN,10,Sun,44878,2022,November,13,1:00PM,Tennessee Titans,Denver Broncos,17,10,307,1,313,1,FALSE,"39.579126,-104.830049","36.199207,-86.80447",39.579126,-104.830049,36.199207,-86.80447,Tennessee Titans,Denver Broncos,Nissan Stadium,No,Bermuda Grass,7,14,1008.380933
2022_10_HOU_NYG,10,Sun,44878,2022,November,13,1:00PM,New York Giants,Houston Texans,24,16,367,0,387,2,FALSE,"29.684873,-95.410645","40.813677,-74.082884",29.684873,-95.410645,40.813677,-74.082884,New York Giants,Houston Texans,MetLife Stadium,No,UBU Sports Speed Series S5-M,14,10,1422.123258
2022_10_DET_CHI,10,Sun,44878,2022,November,13,1:00PM,Detroit Lions,Chicago Bears,31,30,323,0,408,1,TRUE,"42.339997,-83.045509","42.256007,-87.895355",42.339997,-83.045509,42.256007,-87.895355,Chicago Bears,Detroit Lions,Soldier Field,No,Kentucky Bluegrass,7,7,247.8865719
2022_10_JAX_KC,10,Sun,44878,2022,November,13,1:00PM,Kansas City Chiefs,Jacksonville Jaguars,27,17,486,3,315,0,FALSE,"30.323721,-81.635996","39.048172,-94.483084",30.323721,-81.635996,39.048172,-94.483084,Kansas City Chiefs,Jacksonville Jaguars,Arrowhead Stadium,No,Bermuda Grass,7,7,944.9246626
2022_10_NO_PIT,10,Sun,44878,2022,November,13,1:00PM,Pittsburgh Steelers,New Orleans Saints,20,10,379,0,186,2,FALSE,"29.951439,-90.081970","40.446739,-80.015837",29.951439,-90.08197,40.446739,-80.015837,Pittsburgh Steelers,New Orleans Saints,Heinz Field,No,Kentucky Bluegrass,14,6,919.9558379
2022_10_IND_LA,10,Sun,44878,2022,November,13,4:05PM,Indianapolis Colts,Las Vegas Raiders,25,20,415,1,309,0,TRUE,"39.725523,-86.269762","36.088763,-115.184504",39.725523,-86.269762,36.088763,-115.184504,Las Vegas Raiders,Indianapolis Colts,Allegiant Stadium,Closed,Bermuda Grass,7,7,1589.125158
2022_10_DAL_GB,10,Sun,44878,2022,November,13,4:25PM,Green Bay Packers,Dallas Cowboys,31,28,415,2,421,2,FALSE,"32.904895,-97.035901","44.501135,-88.062284",32.904895,-97.035901,44.501135,-88.062284,Green Bay Packers,Dallas Cowboys,Lambeau Field,No,Desso GrassMaster,7,14,934.6367653
2022_10_ARI_LV,10,Sun,44878,2022,November,13,4:25PM,Arizona Cardinals,Los Angeles Rams,27,17,298,0,256,2,TRUE,"33.5276,-112.2626","33.864219,-118.260995",33.5276,-112.2626,33.864219,-118.260995,Los Angeles Rams,Arizona Cardinals,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,345.5528501
2022_10_LAC_SEA,10,Sun,44878,2022,November,13,8:20PM,San Francisco 49ers,Los Angeles Chargers,22,16,387,1,238,1,FALSE,"33.864219,-118.260995","37.40289,-121.96784",33.864219,-118.260995,37.40289,-121.96784,San Francisco 49ers,Los Angeles Chargers,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,14,7,321.0467105
2022_10_WAS_PHI,10,Mon,44879,2022,November,14,8:15PM,Washington Commanders,Philadelphia Eagles,32,21,330,2,264,4,TRUE,"39.026703,-77.444067","39.907366,-75.178274",39.026703,-77.444067,39.907366,-75.178274,Philadelphia Eagles,Washington Commanders, Lincoln Financial Field,No,Desso GrassMaster,11,8,135.3033337
2022_11_TEN_GB,11,Thu,44882,2022,November,17,8:15PM,Tennessee Titans,Green Bay Packers,27,17,408,1,271,0,TRUE,"36.199207,-86.80447","44.501135,-88.062284",36.199207,-86.80447,44.501135,-88.062284,Green Bay Packers,Tennessee Titans,Lambeau Field,No,Desso GrassMaster,4,4,577.3975534
2022_11_CLE_BUF,11,Sun,44885,2022,November,20,1:00PM,Buffalo Bills,Cleveland Browns,31,23,357,0,396,1,FALSE,"41.506035,-81.700058","42.773773,-78.787460",41.506035,-81.700058,42.773773,-78.78746,Buffalo Bills,Cleveland Browns,Bills Stadium,No,A-Turf Titan,7,7,173.0152958
2022_11_DET_NYG,11,Sun,44885,2022,November,20,1:00PM,Detroit Lions,New York Giants,31,18,325,0,413,3,TRUE,"42.339997,-83.045509","40.813677,-74.082884",42.339997,-83.045509,40.813677,-74.082884,New York Giants,Detroit Lions,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,474.8499366
2022_11_WAS_HOU,11,Sun,44885,2022,November,20,1:00PM,Washington Commanders,Houston Texans,23,10,344,0,148,2,TRUE,"39.026703,-77.444067","29.684873,-95.410645",39.026703,-77.444067,29.684873,-95.410645,Houston Texans,Washington Commanders,NRG Stadium,Retractable,Hellas Matrix Turf,7,6,1207.682525
2022_11_NYJ_NE,11,Sun,44885,2022,November,20,1:00PM,New England Patriots,New York Jets,10,3,297,0,103,0,FALSE,"40.813677,-74.082884","42.090936,-71.264362",40.813677,-74.082884,42.090936,-71.264362,New England Patriots,New York Jets,Gillette Stadium,No,FieldTurf CORE,14,14,170.5505407
2022_11_CHI_ATL,11,Sun,44885,2022,November,20,1:00PM,Atlanta Falcons,Chicago Bears,27,24,280,2,288,1,FALSE,"42.256007,-87.895355","33.755141,-84.401023",42.256007,-87.895355,33.755141,-84.401023,Atlanta Falcons,Chicago Bears,Mercedes-Benz Stadium,Retractable,FieldTurfCORE,10,7,617.2371895
2022_11_CAR_BAL,11,Sun,44885,2022,November,20,1:00PM,Baltimore Ravens,Carolina Panthers,13,3,308,1,205,3,FALSE,"35.225647,-80.851339","39.397151,-76.835177",35.225647,-80.851339,39.397151,-76.835177,Baltimore Ravens,Carolina Panthers,M&T Bank Stadium,No,Bermuda,13,10,362.9265503
2022_11_PHI_IND,11,Sun,44885,2022,November,20,1:00PM,Philadelphia Eagles,Indianapolis Colts,17,16,314,2,284,1,TRUE,"39.907366,-75.178274","39.725523,-86.269762",39.907366,-75.178274,39.725523,-86.269762,Indianapolis Colts,Philadelphia Eagles,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,7,6,588.3871507
2022_11_LV_NO,11,Sun,44885,2022,November,20,1:00PM,New Orleans Saints,Los Angeles Rams,27,20,323,0,336,0,FALSE,"33.864219,-118.260995","29.951439,-90.081970",33.864219,-118.260995,29.951439,-90.08197,New Orleans Saints,Los Angeles Rams,Mercedes-Benz Superdome,Closed,FieldTurf Revolution 360,7,7,1669.396393
2022_11_LA_DEN,11,Sun,44885,2022,November,20,4:05PM,Las Vegas Raiders,Denver Broncos,22,16,407,0,320,0,TRUE,"36.088763,-115.184504","39.579126,-104.830049",36.088763,-115.184504,39.579126,-104.830049,Denver Broncos,Las Vegas Raiders,Empower Field at Mile High,No,Kentucky Bluegrass,7,7,613.8556408
2022_11_CIN_PIT,11,Sun,44885,2022,November,20,4:25PM,Cincinnati Bengals,Pittsburgh Steelers,37,30,408,2,351,0,TRUE,"39.096375,-84.516402","40.446739,-80.015837",39.096375,-84.516402,40.446739,-80.015837,Pittsburgh Steelers,Cincinnati Bengals,Heinz Field,No,Kentucky Bluegrass,7,14,256.5298234
2022_11_DAL_MIN,11,Sun,44885,2022,November,20,4:25PM,Dallas Cowboys,Minnesota Vikings,40,3,458,0,183,1,TRUE,"32.904895,-97.035901","44.974552,-93.25975",32.904895,-97.035901,44.974552,-93.25975,Minnesota Vikings,Dallas Cowboys,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),7,7,858.002535
2022_11_KC_LAC,11,Sun,44885,2022,November,20,8:20PM,Kansas City Chiefs,Los Angeles Chargers,30,27,485,1,365,2,TRUE,"39.048172,-94.483084","33.864219,-118.260995",39.048172,-94.483084,33.864219,-118.260995,Los Angeles Chargers,Kansas City Chiefs,SoFi Stadium,Closed,Hellas Matrix Turf,7,7,1364.664077
2022_11_SEA_ARI,11,Mon,44886,2022,November,21,8:15PM,San Francisco 49ers,Arizona Cardinals,38,10,387,0,314,2,TRUE,"37.40289,-121.96784","33.5276,-112.2626",37.40289,-121.96784,33.5276,-112.2626,Arizona Cardinals,San Francisco 49ers,State Farm Stadium,Retractable,Bermuda Grass,8,8,607.8253008
2022_12_BUF_DET,12,Thu,44889,2022,November,24,12:30PM,Buffalo Bills,Detroit Lions,28,25,401,1,326,2,TRUE,"42.773773,-78.787460","42.339997,-83.045509",42.773773,-78.78746,42.339997,-83.045509,Detroit Lions,Buffalo Bills,Ford Field,Closed,FieldTurf Classic HD,4,4,218.7497725
2022_12_NYG_DAL,12,Thu,44889,2022,November,24,4:30PM,Dallas Cowboys,New York Giants,28,20,430,2,300,0,FALSE,"40.813677,-74.082884","32.904895,-97.035901",40.813677,-74.082884,32.904895,-97.035901,Dallas Cowboys,New York Giants,AT&T Stadium,Retractable,Hellas Matrix Turf,4,4,1376.227501
2022_12_NE_MIN,12,Thu,44889,2022,November,24,8:20PM,Minnesota Vikings,New England Patriots,33,26,358,1,409,0,FALSE,"42.090936,-71.264362","44.974552,-93.25975",42.090936,-71.264362,44.974552,-93.25975,Minnesota Vikings,New England Patriots,U.S. Bank Stadium,Closed,UBU Speed Series S5-M (turf),4,4,1116.042407
2022_12_CIN_TEN,12,Sun,44892,2022,November,27,1:00PM,Cincinnati Bengals,Tennessee Titans,20,16,374,0,344,0,TRUE,"39.096375,-84.516402","36.199207,-86.80447",39.096375,-84.516402,36.199207,-86.80447,Tennessee Titans,Cincinnati Bengals,Nissan Stadium,No,Bermuda Grass,10,7,236.068047
2022_12_TB_CLE,12,Sun,44892,2022,November,27,1:00PM,Cleveland Browns,Tampa Bay Buccaneers,23,17,367,1,325,0,FALSE,"27.979836,-82.49501","41.506035,-81.700058",27.979836,-82.49501,41.506035,-81.700058,Cleveland Browns,Tampa Bay Buccaneers,First Energy Stadium,No,Kentucky Bluegrass,7,14,935.6465576
2022_12_HOU_MIA,12,Sun,44892,2022,November,27,1:00PM,Miami Dolphins,Houston Texans,30,15,339,1,210,3,FALSE,"29.684873,-95.410645","25.957866,-80.23877",29.684873,-95.410645,25.957866,-80.23877,Miami Dolphins,Houston Texans,Hard Rock Stadium,No,Bermuda Grass,14,7,961.3391531
2022_12_BAL_JAX,12,Sun,44892,2022,November,27,1:00PM,Jacksonville Jaguars,Baltimore Ravens,28,27,332,1,415,2,FALSE,"39.397151,-76.835177","30.323721,-81.635996",39.397151,-76.835177,30.323721,-81.635996,Jacksonville Jaguars,Baltimore Ravens,TIAA Bank Field,No,Bermuda Grass,14,7,683.1593588
2022_12_ATL_WAS,12,Sun,44892,2022,November,27,1:00PM,Washington Commanders,Atlanta Falcons,19,13,314,1,332,1,FALSE,"33.755141,-84.401023","39.026703,-77.444067",33.755141,-84.401023,39.026703,-77.444067,Washington Commanders,Atlanta Falcons,FedExField,No,Bermuda Grass,7,7,531.0778595
2022_12_DEN_CAR,12,Sun,44892,2022,November,27,1:00PM,Carolina Panthers,Denver Broncos,23,10,349,1,246,2,FALSE,"39.579126,-104.830049","35.225647,-80.851339",39.579126,-104.830049,35.225647,-80.851339,Carolina Panthers,Denver Broncos,Bank of America Stadium,No,FieldTurf,7,7,1345.710994
2022_12_CHI_NYJ,12,Sun,44892,2022,November,27,1:00PM,New York Jets,Chicago Bears,31,10,466,0,292,1,FALSE,"42.256007,-87.895355","40.813677,-74.082884",42.256007,-87.895355,40.813677,-74.082884,New York Jets,Chicago Bears,MetLife Stadium,No,UBU Sports Speed Series S5-M,7,7,720.4798445
2022_12_LA_SF,12,Sun,44892,2022,November,27,4:05PM,Las Vegas Raiders,Seattle Seahawks,40,34,576,2,372,2,TRUE,"36.088763,-115.184504","47.593177,-122.331764",36.088763,-115.184504,47.593177,-122.331764,Seattle Seahawks,Las Vegas Raiders,CenturyLink Field,No,FieldTurf Revolution 360,14,7,874.9581566
2022_12_LAC_ARI,12,Sun,44892,2022,November,27,4:05PM,Los Angeles Chargers,Arizona Cardinals,25,24,311,0,366,2,TRUE,"33.864219,-118.260995","33.5276,-112.2626",33.864219,-118.260995,33.5276,-112.2626,Arizona Cardinals,Los Angeles Chargers,State Farm Stadium,Retractable,Bermuda Grass,6,7,345.5528501
2022_12_LV_KC,12,Sun,44892,2022,November,27,4:25PM,Kansas City Chiefs,Los Angeles Rams,26,10,437,2,198,2,FALSE,"33.864219,-118.260995","39.048172,-94.483084",33.864219,-118.260995,39.048172,-94.483084,Kansas City Chiefs,Los Angeles Rams,Arrowhead Stadium,No,Bermuda Grass,7,7,1364.664077
2022_12_NO_SEA,12,Sun,44892,2022,November,27,4:25PM,San Francisco 49ers,New Orleans Saints,13,0,317,0,260,2,FALSE,"29.951439,-90.081970","37.40289,-121.96784",29.951439,-90.08197,37.40289,-121.96784,San Francisco 49ers,New Orleans Saints,Levi's Stadium,No,Bermuda Grass and Perennial Ryegrass mixture,6,7,1894.208662
2022_12_GB_PHI,12,Sun,44892,2022,November,27,8:20PM,Philadelphia Eagles,Green Bay Packers,40,33,500,1,342,2,FALSE,"44.501135,-88.062284","39.907366,-75.178274",44.501135,-88.062284,39.907366,-75.178274,Philadelphia Eagles,Green Bay Packers, Lincoln Financial Field,No,Desso GrassMaster,7,10,730.7112314
2022_12_PIT_IND,12,Mon,44893,2022,November,28,8:15PM,Pittsburgh Steelers,Indianapolis Colts,24,17,323,0,290,2,TRUE,"40.446739,-80.015837","39.725523,-86.269762",40.446739,-80.015837,39.725523,-86.269762,Indianapolis Colts,Pittsburgh Steelers,Lucas Oil Stadium,Retractable,Shaw Sports Momentum Pro,8,8,334.2536364
2022_13_BUF_NE,13,Thu,44896,2022,December,1,8:15PM,Buffalo Bills,New England Patriots,24,10,355,1,242,0,TRUE,"42.773773,-78.787460","42.090936,-71.264362",42.773773,-78.78746,42.090936,-71.264362,New England Patriots,Buffalo Bills,Gillette Stadium,No,FieldTurf CORE,7,7,386.4054649
2022_13_CLE_HOU,13,Sun,44899,2022,December,4,1:00PM,Cleveland Browns,Houston Texans,27,14,304,2,283,4,TRUE,"41.506035,-81.700058","29.684873,-95.410645",41.506035,-81.700058,29.684873,-95.410645,Houston Texans,Cleveland Browns,NRG Stadium,Retractable,Hellas Matrix Turf,7,7,1119.88786
