Date,year,Month,Day,Full_team_name,Team,Player,first_name,last_name,Notes,abbr,id,position,status
12/27/19,2019,December,27,Denver Broncos,Broncos,Elijah Wilkinson,Elijah,Wilkinson,ankle injury (out),DEN,Elijah-Wilkinson-DEN-2019,OL,Active
12/27/19,2019,December,27,Denver Broncos,Broncos,Ja'Wuan James,Ja'Wuan,James,knee injury (out),DEN,Ja'Wuan-James-DEN-2019,OL,Active
12/27/19,2019,December,27,Denver Broncos,Broncos,Ronald Leary,Ronald,Leary,concussion (out),DEN,Ronald-Leary-DEN-2019,OL,Active
12/27/19,2019,December,27,Tampa Bay Buccaneers,Buccaneers,Beau Allen,Beau,Allen,ankle injury (out),TB,Beau-Allen-TB-2019,DL,Active
12/27/19,2019,December,27,Tampa Bay Buccaneers,Buccaneers,Chris Godwin,Chris,Godwin,hamstring injury (out),TB,Chris-Godwin-TB-2019,WR,Active
12/27/19,2019,December,27,Arizona Cardinals,Cardinals,Darrell Daniels,Darrell,Daniels,biceps injury (out),ARI,Darrell-Daniels-ARI-2019,TE,Active
12/27/19,2019,December,27,Los Angeles Chargers,Chargers,Russell Okung,Russell,Okung,groin injury (out),LAC,Russell-Okung-LAC-2019,OL,Active
12/27/19,2019,December,27,Kansas City Chiefs,Chiefs,Morris Claiborne,Morris,Claiborne,shoulder injury (out),KC,Morris-Claiborne-KC-2019,DB,Active
12/27/19,2019,December,27,Indianapolis Colts,Colts,Jordan Wilkins,Jordan,Wilkins,ankle injury (out),IND,Jordan-Wilkins-IND-2019,RB,Active
12/27/19,2019,December,27,Indianapolis Colts,Colts,Quincy Wilson,Quincy,Wilson,shoulder injury (out),IND,Quincy-Wilson-IND-2019,DB,Active
12/27/19,2019,December,27,Dallas Cowboys,Cowboys,Joe Thomas,Joe,Thomas,knee injury (out),DAL,Joe-Thomas-DAL-2019,LB,Active
12/27/19,2019,December,27,Miami Dolphins,Dolphins,Jomal Wiltz,Jomal,Wiltz,shoulder injury (out),MIA,Jomal-Wiltz-MIA-2019,DB,Active
12/27/19,2019,December,27,Philadelphia Eagles,Eagles,Nelson Agholor,Nelson,Agholor,knee injury (out),PHI,Nelson-Agholor-PHI-2019,WR,Active
12/27/19,2019,December,27,Philadelphia Eagles,Eagles,Zach Ertz,Zach,Ertz,rib injury (out),PHI,Zach-Ertz-PHI-2019,TE,Active
12/27/19,2019,December,27,Atlanta Falcons,Falcons,Adrian Clayborn,Adrian,Clayborn,knee injury (out),ATL,Adrian-Clayborn-ATL-2019,DL,Active
12/27/19,2019,December,27,Atlanta Falcons,Falcons,Brandon Powell,Brandon,Powell,wrist injury (out),ATL,Brandon-Powell-ATL-2019,WR,Active
12/27/19,2019,December,27,Atlanta Falcons,Falcons,Jamon Brown,Jamon,Brown,illness (out),ATL,Jamon-Brown-ATL-2019,OL,Active
12/27/19,2019,December,27,New York Giants,Giants,Mike Remmers,Mike,Remmers,concussion (out),NYG,Mike-Remmers-NYG-2019,OL,Active
12/27/19,2019,December,27,New York Giants,Giants,Scott Simonson,Scott,Simonson,concussion (out),NYG,Scott-Simonson-NYG-2019,TE,Active
12/27/19,2019,December,27,Jacksonville Jaguars,Jaguars,Michael Walker,Michael,Walker,hamstring injury (out),JAX,Michael-Walker-JAX-2019,WR,Active
12/27/19,2019,December,27,New York Jets,Jets,Alex Lewis,Alex,Lewis,ankle injury (out),NYJ,Alex-Lewis-NYJ-2019,OL,Active
12/27/19,2019,December,27,New York Jets,Jets,Tom Compton,Tom,Compton,calf injury (out),NYJ,Tom-Compton-NYJ-2019,OL,Active
12/27/19,2019,December,27,Detroit Lions,Lions,A'Shawn Robinson,A'Shawn,Robinson,shoulder injury (out),DET,A'Shawn-Robinson-DET-2019,DL,Active
12/27/19,2019,December,27,Carolina Panthers,Panthers,D.J. Moore Jr.,D.J.,Moore,concussion (out),CAR,D.J.-Moore-CAR-2019,WR,Active
12/27/19,2019,December,27,Carolina Panthers,Panthers,Shaq Thompson,Shaq,Thompson,foot injury (out),CAR,Shaq-Thompson-CAR-2019,LB,Active
12/27/19,2019,December,27,Los Angeles Rams,Rams,Darrell Henderson,Darrell,Henderson,ankle injury (out),LA,Darrell-Henderson-LA-2019,RB,Active
12/27/19,2019,December,27,Los Angeles Rams,Rams,Jalen Ramsey,Jalen,Ramsey,knee injury (out),LA,Jalen-Ramsey-LA-2019,DB,Active
12/27/19,2019,December,27,Baltimore Ravens,Ravens,Mark Ingram II,Mark,Ingram,calf injury (out),BAL,Mark-Ingram-BAL-2019,RB,Active
12/27/19,2019,December,27,Washington Redskins,Redskins,Dwayne Haskins,Dwayne,Haskins,ankle injury (out),WAS,Dwayne-Haskins-WAS-2019,QB,Active
12/27/19,2019,December,27,Washington Redskins,Redskins,Landon Collins,Landon,Collins,shoulder injury (out),WAS,Landon-Collins-WAS-2019,DB,Active
12/27/19,2019,December,27,Washington Redskins,Redskins,Terry McLaurin,Terry,McLaurin,concussion (out),WAS,Terry-McLaurin-WAS-2019,WR,Active
12/27/19,2019,December,27,New Orleans Saints,Saints,Eli Apple,Eli,Apple,ankle injury (out),NO,Eli-Apple-NO-2019,DB,Active
12/27/19,2019,December,27,New Orleans Saints,Saints,Marcus Williams,Marcus,Williams,groin injury (out),NO,Marcus-Williams-NO-2019,DB,Active
12/27/19,2019,December,27,New Orleans Saints,Saints,Vonn Bell,Vonn,Bell,knee injury (out),NO,Vonn-Bell-NO-2019,DB,Active
12/27/19,2019,December,27,Seattle Seahawks,Seahawks,Duane Brown,Duane,Brown,knee injury (out),SEA,Duane-Brown-SEA-2019,OL,Active
12/27/19,2019,December,27,Seattle Seahawks,Seahawks,Malik Turner,Malik,Turner,concussion (out),SEA,Malik-Turner-SEA-2019,WR,Active
12/27/19,2019,December,27,Pittsburgh Steelers,Steelers,James Conner,James,Conner,quadriceps injury (out),PIT,James-Conner-PIT-2019,RB,Active
12/27/19,2019,December,27,Pittsburgh Steelers,Steelers,Maurkice Pouncey,Maurkice,Pouncey,knee injury (out),PIT,Maurkice-Pouncey-PIT-2019,OL,Active
12/27/19,2019,December,27,Houston Texans,Texans,Will Fuller V,Will,Fuller,groin injury (out),HOU,Will-Fuller-HOU-2019,WR,Active
12/27/19,2019,December,27,Tennessee Titans,Titans,Adam Humphries,Adam,Humphries,ankle injury (out),TEN,Adam-Humphries-TEN-2019,WR,Active
12/27/19,2019,December,27,Tennessee Titans,Titans,Adoree' Jackson,Adoree',Jackson,foot injury (out),TEN,Adoree'-Jackson-TEN-2019,DB,Active
12/27/19,2019,December,27,Tennessee Titans,Titans,Kalif Raymond,Kalif,Raymond,concussion (out),TEN,Kalif-Raymond-TEN-2019,WR,Active
12/27/19,2019,December,27,Minnesota Vikings,Vikings,Dalvin Cook,Dalvin,Cook,shoulder injury (out),MIN,Dalvin-Cook-MIN-2019,RB,Active
12/27/19,2019,December,27,Minnesota Vikings,Vikings,Eric Kendricks,Eric,Kendricks,quadriceps injury (out),MIN,Eric-Kendricks-MIN-2019,LB,Active
1/2/20,2019,January,2,Tennessee Titans,Titans,Adam Humphries,Adam,Humphries,ankle injury (out),TEN,Adam-Humphries-TEN-2019,WR,Active
1/3/20,2019,January,3,Philadelphia Eagles,Eagles,Nelson Agholor,Nelson,Agholor,knee injury (out),PHI,Nelson-Agholor-PHI-2019,WR,Active
1/3/20,2019,January,3,New Orleans Saints,Saints,Eli Apple,Eli,Apple,ankle injury (out),NO,Eli-Apple-NO-2019,DB,Active
1/3/20,2019,January,3,New Orleans Saints,Saints,Zach Line,Zach,Line,knee injury (out),NO,Zach-Line-NO-2019,RB,Active
1/3/20,2019,January,3,Seattle Seahawks,Seahawks,Duane Brown,Duane,Brown,knee injury (out),SEA,Duane-Brown-SEA-2019,OL,Active
1/3/20,2019,January,3,Seattle Seahawks,Seahawks,Malik Turner,Malik,Turner,concussion (out),SEA,Malik-Turner-SEA-2019,WR,Active
1/3/20,2019,January,3,Seattle Seahawks,Seahawks,Mychal Kendricks,Mychal,Kendricks,knee injury (out),SEA,Mychal-Kendricks-SEA-2019,LB,Inactive
1/3/20,2019,January,3,Minnesota Vikings,Vikings,Mackensie Alexander,Mackensie,Alexander,knee injury (out),MIN,Mackensie-Alexander-MIN-2019,DB,Active
1/9/20,2019,January,9,Tennessee Titans,Titans,Adam Humphries,Adam,Humphries,ankle injury (out),TEN,Adam-Humphries-TEN-2019,WR,Active
1/9/20,2019,January,9,Tennessee Titans,Titans,Jayon Brown,Jayon,Brown,shoulder injury (out),TEN,Jayon-Brown-TEN-2019,LB,Active
1/9/20,2019,January,9,Minnesota Vikings,Vikings,Mackensie Alexander,Mackensie,Alexander,knee injury (out),MIN,Mackensie-Alexander-MIN-2019,DB,Active
1/10/20,2019,January,10,Kansas City Chiefs,Chiefs,Morris Claiborne,Morris,Claiborne,shoulder injury (out),KC,Morris-Claiborne-KC-2019,DB,Active
6/27/20,2019,June,27,Washington Redskins,Redskins,Emanuel Hall,Emanuel,Hall,torn Achilles tendon (out for season),WAS,Emanuel-Hall-WAS-2019,WR,NA
8/23/20,2020,August,23,Denver Broncos,Broncos,Justin Strnad,Justin,Strnad,dislocated wrist (out indefinitely),DEN,Justin-Strnad-DEN-2020,LB,R/Injured
8/24/20,2020,August,24,Cleveland Browns,Browns,Grant Delpit,Grant,Delpit,torn right Achilles tendon (out for season),CLE,Grant-Delpit-CLE-2020,DB,R/Injured
8/25/20,2020,August,25,Carolina Panthers,Panthers,Omar Bayless,Omar,Bayless,surgery on knee to remove loose cartilage (out indefinitely),CAR,Omar-Bayless-CAR-2020,WR,R/Injured
9/11/20,2020,September,11,San Francisco 49ers,49ers,Deebo Samuel,Deebo,Samuel,foot injury (out),SF,Deebo-Samuel-SF-2020,WR,Active
9/11/20,2020,September,11,San Francisco 49ers,49ers,Jason Verrett,Jason,Verrett,hamstring injury (out),SF,Jason-Verrett-SF-2020,DB,Active
9/11/20,2020,September,11,Cincinnati Bengals,Bengals,Geno Atkins,Geno,Atkins,shoulder injury (out),CIN,Geno-Atkins-CIN-2020,DL,R/Injured
9/11/20,2020,September,11,Buffalo Bills,Bills,Josh Norman,Josh,Norman,hamstring injury (out),BUF,Josh-Norman-BUF-2020,DB,Active
9/11/20,2020,September,11,Denver Broncos,Broncos,DeShawn Williams,DeShawn,Williams,calf injury (out),DEN,DeShawn-Williams-DEN-2020,DL,Active
9/11/20,2020,September,11,Cleveland Browns,Browns,Chris Hubbard,Christopher,Hubbard,ankle injury (out),CLE,Christopher-Hubbard-CLE-2020,OL,R/Injured
9/11/20,2020,September,11,Cleveland Browns,Browns,Greedy Williams,Greedy,Williams,shoulder injury (out),CLE,Greedy-Williams-CLE-2020,DB,R/Injured
9/11/20,2020,September,11,Cleveland Browns,Browns,Kevin Johnson,Kevin,Johnson,lacerated liver (out),CLE,Kevin-Johnson-CLE-2020,DB,Active
9/11/20,2020,September,11,Cleveland Browns,Browns,Mack Wilson,Mack,Wilson,knee injury (out),CLE,Mack-Wilson-CLE-2020,LB,Active
9/11/20,2020,September,11,Los Angeles Chargers,Chargers,Mike Pouncey,Mike,Pouncey,hip injury (out),LAC,Mike-Pouncey-LAC-2020,OL,R/Injured
9/11/20,2020,September,11,Dallas Cowboys,Cowboys,Jourdan Lewis,Jourdan,Lewis,ankle injury (out),DAL,Jourdan-Lewis-DAL-2020,DB,Active
9/11/20,2020,September,11,Philadelphia Eagles,Eagles,Alshon Jeffery,Alshon,Jeffery,foot injury (out),PHI,Alshon-Jeffery-PHI-2020,WR,Active
9/11/20,2020,September,11,Philadelphia Eagles,Eagles,Javon Hargrave,Javon,Hargrave,pectoral injury (out),PHI,Javon-Hargrave-PHI-2020,DL,Active
9/11/20,2020,September,11,Atlanta Falcons,Falcons,Charles Harris,Charles,Harris,ankle injury (out),ATL,Charles-Harris-ATL-2020,DL,Active
9/11/20,2020,September,11,Atlanta Falcons,Falcons,Kendall Sheffield,Kendall,Sheffield,foot injury (out),ATL,Kendall-Sheffield-ATL-2020,DB,Active
9/11/20,2020,September,11,New York Jets,Jets,Avery Williamson,Avery,Williamson,hamstring injury (out),PIT,Avery-Williamson-PIT-2020,LB,Active
9/11/20,2020,September,11,New York Jets,Jets,Joe Flacco,Joe,Flacco,neck injury (out),NYJ,Joe-Flacco-NYJ-2020,QB,Active
9/11/20,2020,September,11,Detroit Lions,Lions,C.J. Moore,C.J.,Moore,hamstring injury (out),DET,C.J.-Moore-DET-2020,DB,Active
9/11/20,2020,September,11,Detroit Lions,Lions,Halapoulivaati Vaitai,Halapoulivaati,Vaitai,foot injury (out),DET,Halapoulivaati-Vaitai-DET-2020,OL,Active
9/11/20,2020,September,11,Green Bay Packers,Packers,Randy Ramsey,Randy,Ramsey,groin injury (out),GB,Randy-Ramsey-GB-2020,LB,Active
9/11/20,2020,September,11,Carolina Panthers,Panthers,Dennis Daley,Dennis,Daley,ankle injury (out),CAR,Dennis-Daley-CAR-2020,OL,R/Injured
9/11/20,2020,September,11,New England Patriots,Patriots,Gunner Olszewski,Gunner,Olszewski,foot injury (out),NE,Gunner-Olszewski-NE-2020,WR,Active
9/11/20,2020,September,11,Baltimore Ravens,Ravens,Chris Moore,Chris,Moore,finger injury (out),BAL,Chris-Moore-BAL-2020,WR,Active
9/11/20,2020,September,11,Baltimore Ravens,Ravens,Justice Hill,Justice,Hill,thigh injury (out),BAL,Justice-Hill-BAL-2020,RB,Active
9/11/20,2020,September,11,New Orleans Saints,Saints,Marcus Davenport,Marcus,Davenport,elbow injury (out),NO,Marcus-Davenport-NO-2020,DL,Active
9/11/20,2020,September,11,Seattle Seahawks,Seahawks,Cedric Ogbuehi,Cedric,Ogbuehi,pectoral injury (out),SEA,Cedric-Ogbuehi-SEA-2020,OL,Active
9/11/20,2020,September,11,Washington Football Team,Washington,Thomas Davis,Thomas,Davis,calf injury (out),WAS,Thomas-Davis-WAS-2020,LB,Active
9/12/20,2020,September,12,Denver Broncos,Broncos,Von Miller,Von,Miller,ankle injury (out),DEN,Von-Miller-DEN-2020,LB,R/Injured
9/12/20,2020,September,12,Pittsburgh Steelers,Steelers,David DeCastro,David,DeCastro,knee injury (out),PIT,David-DeCastro-PIT-2020,OL,Active
9/12/20,2020,September,12,Tennessee Titans,Titans,Adoree' Jackson,Adoree',Jackson,knee injury (out),TEN,Adoree'-Jackson-TEN-2020,DB,Active
9/12/20,2020,September,12,Tennessee Titans,Titans,Derick Roberson,Derick,Roberson,knee injury (out),TEN,Derick-Roberson-TEN-2020,LB,Active
9/12/20,2020,September,12,Tennessee Titans,Titans,Jamil Douglas,Jamil,Douglas,hand injury (out),TEN,Jamil-Douglas-TEN-2020,OL,Active
9/12/20,2020,September,12,Tennessee Titans,Titans,Vic Beasley Jr.,Vic,Beasley,knee injury (out),LV,Vic-Beasley-LV-2020,LB,Active
9/16/20,2020,September,16,Cincinnati Bengals,Bengals,Geno Atkins,Geno,Atkins,shoulder injury (out),CIN,Geno-Atkins-CIN-2020,DL,R/Injured
9/16/20,2020,September,16,Cincinnati Bengals,Bengals,Mike Daniels,Mike,Daniels,groin injury (out),CIN,Mike-Daniels-CIN-2020,DL,R/COVID-19
9/16/20,2020,September,16,Denver Broncos,Broncos,DeShawn Williams,DeShawn,Williams,calf injury (out),DEN,DeShawn-Williams-DEN-2020,DL,Active
9/16/20,2020,September,16,Cleveland Browns,Browns,Greedy Williams,Greedy,Williams,shoulder injury (out),CLE,Greedy-Williams-CLE-2020,DB,R/Injured
9/16/20,2020,September,16,Cleveland Browns,Browns,Jacob Phillips,Jacob,Phillips,knee injury (out),CLE,Jacob-Phillips-CLE-2020,LB,Active
9/16/20,2020,September,16,Cleveland Browns,Browns,Kevin Johnson,Kevin,Johnson,lacerated liver (out),CLE,Kevin-Johnson-CLE-2020,DB,Active
9/16/20,2020,September,16,Cleveland Browns,Browns,Mack Wilson,Mack,Wilson,knee injury (out),CLE,Mack-Wilson-CLE-2020,LB,Active
9/18/20,2020,September,18,San Francisco 49ers,49ers,George Kittle,George,Kittle,knee injury (out),SF,George-Kittle-SF-2020,TE,Active
9/18/20,2020,September,18,San Francisco 49ers,49ers,Jason Verrett,Jason,Verrett,hamstring injury (out),SF,Jason-Verrett-SF-2020,DB,Active
9/18/20,2020,September,18,Buffalo Bills,Bills,Del'Shawn Phillips,Del'Shawn,Phillips,quadriceps injury (out),BUF,Del'Shawn-Phillips-BUF-2020,LB,Waivers/No Rec.
9/18/20,2020,September,18,Buffalo Bills,Bills,Matt Milano,Matt,Milano,hamstring injury (out),BUF,Matt-Milano-BUF-2020,LB,Active
9/18/20,2020,September,18,Buffalo Bills,Bills,Tremaine Edmunds,Tremaine,Edmunds,shoulder injury (out),BUF,Tremaine-Edmunds-BUF-2020,LB,Active
9/18/20,2020,September,18,Denver Broncos,Broncos,Phillip Lindsay,Phillip,Lindsay,foot injury (out),DEN,Phillip-Lindsay-DEN-2020,RB,R/Injured
9/18/20,2020,September,18,Arizona Cardinals,Cardinals,Mason Cole,Mason,Cole,hamstring injury (out),ARI,Mason-Cole-ARI-2020,OL,Active
9/18/20,2020,September,18,Arizona Cardinals,Cardinals,Maxx Williams,Maxx,Williams,ankle injury (out),ARI,Maxx-Williams-ARI-2020,TE,Active
9/18/20,2020,September,18,Kansas City Chiefs,Chiefs,Alex Okafor,Alex,Okafor,hamstring injury (out),KC,Alex-Okafor-KC-2020,DL,Active
9/18/20,2020,September,18,Kansas City Chiefs,Chiefs,Charvarius Ward,Charvarius,Ward,hand injury (out),KC,Charvarius-Ward-KC-2020,DB,Active
9/18/20,2020,September,18,Kansas City Chiefs,Chiefs,Khalen Saunders,Khalen,Saunders,elbow injury (out),KC,Khalen-Saunders-KC-2020,DL,Active
9/18/20,2020,September,18,Indianapolis Colts,Colts,Jack Doyle,Jack,Doyle,ankle injury (out),IND,Jack-Doyle-IND-2020,TE,Active
9/18/20,2020,September,18,Miami Dolphins,Dolphins,Elandon Roberts,Elandon,Roberts,concussion (out),MIA,Elandon-Roberts-MIA-2020,LB,R/Injured
9/18/20,2020,September,18,Philadelphia Eagles,Eagles,Alshon Jeffery,Alshon,Jeffery,foot injury (out),PHI,Alshon-Jeffery-PHI-2020,WR,Active
9/18/20,2020,September,18,Atlanta Falcons,Falcons,Charles Harris,Charles,Harris,ankle injury (out),ATL,Charles-Harris-ATL-2020,DL,Active
9/18/20,2020,September,18,Atlanta Falcons,Falcons,Kendall Sheffield,Kendall,Sheffield,foot injury (out),ATL,Kendall-Sheffield-ATL-2020,DB,Active
9/18/20,2020,September,18,New York Giants,Giants,Adrian Colbert,Adrian,Colbert,quadriceps injury (out),NYG,Adrian-Colbert-NYG-2020,DB,Active
9/18/20,2020,September,18,Jacksonville Jaguars,Jaguars,Tyler Davis,Tyler,Davis,knee injury (out),JAX,Tyler-Davis-JAX-2020,TE,Active
9/18/20,2020,September,18,New York Jets,Jets,Jamison Crowder,Jamison,Crowder,hamstring injury (out),NYJ,Jamison-Crowder-NYJ-2020,WR,Active
9/18/20,2020,September,18,New York Jets,Jets,Joe Flacco,Joe,Flacco,neck injury (out),NYJ,Joe-Flacco-NYJ-2020,QB,Active
9/18/20,2020,September,18,Detroit Lions,Lions,Desmond Trufant,Desmond,Trufant,hamstring injury (out),DET,Desmond-Trufant-DET-2020,DB,R/Injured
9/18/20,2020,September,18,Detroit Lions,Lions,Hunter Bryant,Hunter,Bryant,hamstring injury (out),DET,Hunter-Bryant-DET-2020,TE,Active
9/18/20,2020,September,18,Detroit Lions,Lions,Joe Dahl,Joe,Dahl,groin injury (out),DET,Joe-Dahl-DET-2020,OL,Active
9/18/20,2020,September,18,Detroit Lions,Lions,Kenny Golladay,Kenny,Golladay,hamstring injury (out),DET,Kenny-Golladay-DET-2020,WR,Active
9/18/20,2020,September,18,Green Bay Packers,Packers,Equanimeous St.Brown,Equanimeous,St.Brown,knee injury (out),GB,Equanimeous-St.Brown-GB-2020,WR,Active
9/18/20,2020,September,18,Green Bay Packers,Packers,Kenny Clark,Kenny,Clark,groin injury (out),GB,Kenny-Clark-GB-2020,DL,Active
9/18/20,2020,September,18,Green Bay Packers,Packers,Lane Taylor,Lane,Taylor,knee injury (out),GB,Lane-Taylor-GB-2020,OL,R/Injured
9/18/20,2020,September,18,Green Bay Packers,Packers,Randy Ramsey,Randy,Ramsey,groin injury (out),GB,Randy-Ramsey-GB-2020,LB,Active
9/18/20,2020,September,18,Carolina Panthers,Panthers,Dennis Daley,Dennis,Daley,ankle injury (out),CAR,Dennis-Daley-CAR-2020,OL,R/Injured
9/18/20,2020,September,18,Carolina Panthers,Panthers,Kawann Short,Kawann,Short,foot injury (out),CAR,Kawann-Short-CAR-2020,DL,R/Injured
9/18/20,2020,September,18,Carolina Panthers,Panthers,Yetur Gross-Matos,Yetur,Gross-Matos,concussion (out),CAR,Yetur-Gross-Matos-CAR-2020,DL,Active
9/18/20,2020,September,18,New England Patriots,Patriots,Josh Uche,Josh,Uche,ankle injury (out),NE,Josh-Uche-NE-2020,LB,R/Injured
9/18/20,2020,September,18,Baltimore Ravens,Ravens,Chris Moore,Chris,Moore,finger injury (out),BAL,Chris-Moore-BAL-2020,WR,Active
9/18/20,2020,September,18,Baltimore Ravens,Ravens,Justin Madubuike,Justin,Madubuike,knee injury (out),BAL,Justin-Madubuike-BAL-2020,DL,Active
9/18/20,2020,September,18,Pittsburgh Steelers,Steelers,David DeCastro,David,DeCastro,knee injury (out),PIT,David-DeCastro-PIT-2020,OL,Active
9/18/20,2020,September,18,Tennessee Titans,Titans,A.J. Brown,A.J.,Brown,knee injury (out),TEN,A.J.-Brown-TEN-2020,WR,Active
9/18/20,2020,September,18,Tennessee Titans,Titans,Darrynton Evans,Darrynton,Evans,hamstring injury (out),TEN,Darrynton-Evans-TEN-2020,RB,Active
9/18/20,2020,September,18,Minnesota Vikings,Vikings,Cameron Dantzler,Cameron,Dantzler,rib injury (out),MIN,Cameron-Dantzler-MIN-2020,DB,Active
9/18/20,2020,September,18,Washington Football Team,Washington,Cole Holcomb,Cole,Holcomb,knee injury (out),WAS,Cole-Holcomb-WAS-2020,LB,Active
9/19/20,2020,September,19,New Orleans Saints,Saints,Chase Hansen,Chase,Hansen,hip injury (out),NO,Chase-Hansen-NO-2020,LB,Active
9/19/20,2020,September,19,New Orleans Saints,Saints,Marcus Davenport,Marcus,Davenport,elbow injury (out),NO,Marcus-Davenport-NO-2020,DL,Active
9/19/20,2020,September,19,New Orleans Saints,Saints,Michael Thomas,Michael,Thomas,ankle injury (out),NO,Michael-Thomas-NO-2020,WR,Active
