game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,time,yrdln,ydstogo,desc,injured_player,injured_team
2021_04_NYG_NO,NO,NYG,REG,4,NYG,away,NO,NYG,52,44472,452,452,452,Overtime,5,2,0.313888889,NYG 48,14,"(7:32) (Shotgun) 8-D.Jones pass short right to 26-S.Barkley to NO 34 for 18 yards (27-M.Jenkins; 97-M.Roach). NO-98-P.Turner was injured during the play. His return is Probable.  Pass -5, YAC 23",P.Turner,NO-98
2021_04_PIT_GB,GB,PIT,REG,4,GB,home,PIT,PIT,13,44472,27,27,1827,Half1,2,2,0.01875,PIT 13,10,(:27) (Shotgun) 12-Aa.Rodgers pass incomplete short middle to 85-R.Tonyan. PIT-55-D.Bush was injured during the play.,D.Bush,PIT-55
2021_04_PIT_GB,GB,PIT,REG,4,GB,home,PIT,PIT,38,44472,728,1628,1628,Half2,3,3,0.505555556,PIT 38,1,(12:08) (Shotgun) 28-A.Dillon left guard to PIT 37 for 1 yard (97-C.Heyward). PIT-97-C.Heyward was injured during the play.,C.Heyward,PIT-97
2021_04_PIT_GB,GB,PIT,REG,4,PIT,away,GB,GB,32,44472,160,1060,1060,Half2,3,4,0.111111111,GB 32,4,"(2:40) (Shotgun) 7-B.Roethlisberger pass short right to 22-N.Harris to GB 33 for -1 yards (42-O.Burks, 39-C.Sullivan). GB-23-J.Alexander was injured during the play.",J.Alexander,GB-23
2021_04_PIT_GB,GB,PIT,REG,4,PIT,away,GB,GB,37,44472,900,900,900,Half2,4,3,0.625,GB 37,4,(15:00) (Shotgun) 7-B.Roethlisberger pass short middle to 18-D.Johnson to GB 37 for no gain (59-D.Campbell). GB-26-D.Savage was injured during the play.,D.Savage,GB-26
2021_04_PIT_GB,GB,PIT,REG,4,PIT,away,GB,GB,47,44472,612,612,612,Half2,4,4,0.425,GB 47,5,(10:12) (Shotgun) 7-B.Roethlisberger pass short middle to 19-J.Smith-Schuster to GB 45 for 2 yards (59-D.Campbell) [97-K.Clark]. PIT-69-K.Dotson was injured during the play.,K.Dotson,PIT-69
2021_04_SEA_SF,SF,SEA,REG,4,SEA,away,SF,SEA,92,44472,398,398,2198,Half1,2,4,0.276388889,SEA 8,9,"(6:38) 4-M.Dickson punts 62 yards to SF 30, Center-69-T.Ott. 11-B.Aiyuk to SF 42 for 12 yards (44-N.Bellore). SEA-57-C.Barton was injured during the play.",C.Barton,SEA-57
2021_04_SEA_SF,SF,SEA,REG,4,SEA,away,SF,SF,16,44472,331,1231,1231,Half2,3,2,0.229861111,SF 16,8,"(5:31) (Shotgun) 3-R.Wilson scrambles left end for 16 yards, TOUCHDOWN. SF-99-J.Kinlaw was injured during the play.",J.Kinlaw,SF-99
2021_04_SEA_SF,SF,SEA,REG,4,SF,home,SEA,SF,77,44472,532,532,532,Half2,4,3,0.369444444,SF 23,7,(8:52) (Shotgun) 5-T.Lance scrambles up the middle to SF 29 for 6 yards (26-R.Neal). SF-71-T.Williams was injured during the play.,T.Williams,SF-71
2021_04_SEA_SF,SF,SEA,REG,4,SF,home,SEA,SF,59,44472,417,417,417,Half2,4,3,0.289583333,SF 41,9,(6:57) (Shotgun) 5-T.Lance scrambles up the middle to SF 48 for 7 yards (27-M.Blair). SEA-52-D.Taylor was injured during the play.,D.Taylor,SEA-52
2021_04_SEA_SF,SF,SEA,REG,4,SF,home,SEA,SEA,44,44472,217,217,217,Half2,4,2,0.150694444,SEA 44,3,"(3:37) (No Huddle, Shotgun) 5-T.Lance pass short left to 6-M.Sanu to SEA 32 for 12 yards (33-J.Adams). SEA-8-C.Dunlap was injured during the play.  Caught at SEA 41.  9-YAC",C.Dunlap,SEA-8
2021_04_SEA_SF,SF,SEA,REG,4,SF,home,SEA,SEA,21,44472,107,107,107,Half2,4,4,0.074305556,SEA 21,10,(1:47) (Shotgun) 5-T.Lance scrambles up the middle to SEA 8 for 13 yards (54-B.Wagner). SEA-8-C.Dunlap was injured during the play.,C.Dunlap,SEA-8
2021_04_TB_NE,NE,TB,REG,4,NE,home,TB,NE,64,44472,271,271,2071,Half1,2,2,0.188194444,NE 36,6,"(4:31) (No Huddle, Shotgun) 10-M.Jones pass short left to 16-J.Meyers to NE 48 for 12 yards (24-C.Davis) [9-J.Tryon]. NE-16-J.Meyers was injured during the play.",J.Meyers,NE-16
2021_04_TB_NE,NE,TB,REG,4,NE,home,TB,NE,52,44472,228,228,2028,Half1,2,1,0.158333333,NE 48,10,(3:48) 37-D.Harris up the middle to NE 47 for -1 yards (33-J.Whitehead). NE-37-D.Harris was injured during the play.,D.Harris,NE-37
2021_04_TB_NE,NE,TB,REG,4,NE,home,TB,TB,49,44472,120,120,1920,Half1,2,4,0.083333333,TB 49,7,"(2:00) 7-J.Bailey punts 44 yards to TB 5, Center-49-J.Cardona, downed by NE-18-M.Slater. TB-24-C.Davis was injured during the play. He is Out.",C.Davis,TB-24
2021_04_TB_NE,NE,TB,REG,4,TB,away,NE,TB,51,44472,217,217,217,Half2,4,2,0.150694444,TB 49,17,"(3:37) (Shotgun) 12-T.Brady pass short right to 13-M.Evans to NE 40 for 11 yards (55-J.Uche). NE-31-J.Jones was injured during the play.  TB 12-Brady 93,001 career pass yds (including postseason), extends NFL record (Brees 85,724).",J.Jones,NE-31
2021_04_TEN_NYJ,NYJ,TEN,REG,4,TEN,away,NYJ,NYJ,21,44472,554,1454,3254,Half1,1,3,0.384722222,NYJ 21,1,(9:14) 17-R.Tannehill up the middle to NYJ 19 for 2 yards (97-N.Shepherd). TEN-60-B.Jones was injured during the play.,B.Jones,TEN-60
2021_04_TEN_NYJ,NYJ,TEN,REG,4,TEN,away,NYJ,TEN,67,44472,129,1029,2829,Half1,1,1,0.089583333,TEN 33,10,(2:09) (Shotgun) 17-R.Tannehill pass short left to 89-T.Hudson to TEN 47 for 14 yards (26-B.Echols). NYJ-26-B.Echols was injured during the play.,B.Echols,NYJ-26
2021_04_TEN_NYJ,NYJ,TEN,REG,4,TEN,away,NYJ,TEN,69,44472,679,1579,1579,Half2,3,3,0.471527778,TEN 31,18,(11:19) (Shotgun) 17-R.Tannehill pass incomplete deep right to 18-J.Reynolds (37-B.Hall). TEN-18-J.Reynolds was injured during the play.,J.Reynolds,TEN-18
2021_04_TEN_NYJ,NYJ,TEN,REG,4,TEN,away,NYJ,NYJ,34,44472,326,1226,1226,Half2,3,2,0.226388889,NYJ 34,10,(5:26) 22-D.Henry right guard to NYJ 31 for 3 yards (95-Q.Williams). TEN-89-T.Hudson was injured during the play.,T.Hudson,TEN-89
2021_04_TEN_NYJ,NYJ,TEN,REG,4,TEN,away,NYJ,TEN,75,44472,19,919,919,Half2,3,1,0.013194444,TEN 25,10,(:19) 17-R.Tannehill pass short left to 85-M.Pruitt to TEN 39 for 14 yards (97-N.Shepherd). NYJ-39-J.Wilson was injured during the play.,J.Wilson,NYJ-39
2021_04_TEN_NYJ,NYJ,TEN,REG,4,TEN,away,NYJ,NYJ,34,44472,850,850,850,Half2,4,2,0.590277778,NYJ 34,1,(14:10) (No Huddle) 28-J.McNichols left tackle to NYJ 23 for 11 yards (33-A.Colbert). TEN-76-R.Saffold was injured during the play.,R.Saffold,TEN-76
2021_04_TEN_NYJ,NYJ,TEN,REG,4,TEN,away,NYJ,TEN,75,44472,542,542,542,Half2,4,2,0.376388889,TEN 25,10,(9:02) (Shotgun) 17-R.Tannehill pass incomplete short left to 87-G.Swaim [98-S.Rankins]. TEN-77-T.Lewan was injured during the play.,T.Lewan,TEN-77
2021_04_TEN_NYJ,NYJ,TEN,REG,4,TEN,away,NYJ,TEN,52,44472,104,104,104,Half2,4,1,0.072222222,TEN 48,10,(1:44) (Shotgun) 17-R.Tannehill pass short right to 28-J.McNichols to NYJ 37 for 15 yards (30-M.Carter II). NYJ-30-M.Carter II was injured during the play.,M.Carter II,NYJ-30
2021_04_TEN_NYJ,NYJ,TEN,REG,4,TEN,away,NYJ,NYJ,37,44472,83,83,83,Half2,4,2,0.057638889,NYJ 37,10,(1:23) (Shotgun) 17-R.Tannehill pass short right to 18-J.Reynolds to NYJ 25 for 12 yards (37-B.Hall). NYJ-91-J.Franklin-Myers was injured during the play.,J.Franklin-Myers,NYJ-91
2021_04_WAS_ATL,ATL,WAS,REG,4,WAS,away,ATL,ATL,42,44472,827,827,2627,Half1,2,3,0.574305556,ATL 42,7,(13:47) (Shotgun) 4-T.Heinicke scrambles left end to ATL 36 for 6 yards (45-D.Jones). ATL-26-I.Oliver was injured during the play.,I.Oliver,ATL-26
2021_04_WAS_ATL,ATL,WAS,REG,4,ATL,home,WAS,WAS,18,44472,747,1647,1647,Half2,3,3,0.51875,WAS 18,3,(12:27) (Shotgun) 2-M.Ryan pass short middle to 81-H.Hurst to WAS 11 for 7 yards (20-B.McCain) [94-D.Payne]. WAS-55-C.Holcomb was injured during the play.,C.Holcomb,WAS-55
2021_04_WAS_ATL,ATL,WAS,REG,4,WAS,away,ATL,ATL,35,44472,669,1569,1569,Half2,3,NA,0.464583333,ATL 35,0,"9-C.Nizialek kicks 65 yards from ATL 35 to end zone, Touchback. ATL-9-C.Nizialek was injured during the play. His return is Questionable.",C.Nizialek,ATL-9
2021_04_WAS_ATL,ATL,WAS,REG,4,WAS,away,ATL,ATL,2,44472,335,1235,1235,Half2,3,4,0.232638889,ATL 2,2,"(5:35) 3-D.Hopkins 21 yard field goal is GOOD, Center-54-C.Cheeseman, Holder-5-T.Way. WAS-75-B.Scherff was injured during the play.",B.Scherff,WAS-75
2021_04_WAS_ATL,ATL,WAS,REG,4,WAS,away,ATL,WAS,74,44472,562,562,562,Half2,4,2,0.390277778,WAS 26,14,"(9:22) (Shotgun) 4-T.Heinicke pass incomplete short right to 24-A.Gibson (24-A.Terrell). WAS-24-A.Gibson was injured during the play.  PENALTY on ATL-24-A.Terrell, Illegal Contact, 5 yards, enforced at WAS 26 - No Play.",A.Gibson,WAS-24
2021_04_WAS_ATL,ATL,WAS,REG,4,WAS,away,ATL,ATL,28,44472,336,336,336,Half2,4,1,0.233333333,ATL 28,10,"(5:36) (No Huddle, Shotgun) 4-T.Heinicke pass incomplete deep left to 17-T.McLaurin (23-E.Harris). WAS-17-T.McLaurin was injured during the play.",T.McLaurin,WAS-17
2021_04_WAS_ATL,ATL,WAS,REG,4,WAS,away,ATL,ATL,7,44472,232,232,232,Half2,4,NA,0.161111111,ATL 7,0,"TWO-POINT CONVERSION ATTEMPT. 4-T.Heinicke pass to 83-R.Seals-Jones is incomplete. ATTEMPT FAILS. ATL-23-E.Harris was injured during the play.  PENALTY on ATL-6-D.Fowler, Defensive Offside, 4 yards, enforced at ATL 7 - No Play.",E.Harris,ATL-23
2021_04_WAS_ATL,ATL,WAS,REG,4,ATL,home,WAS,ATL,54,44472,26,26,26,Half2,4,1,0.018055556,ATL 46,10,(:26) (Shotgun) 2-M.Ryan pass incomplete short left to 18-C.Ridley (29-K.Fuller). WAS-93-Jon.Allen was injured during the play.,Jon.Allen,WAS-93
2021_04_WAS_ATL,ATL,WAS,REG,4,ATL,home,WAS,WAS,37,44472,1,1,1,Half2,4,2,0.000694444,WAS 37,10,(:01) (Shotgun) 2-M.Ryan pass incomplete deep middle (20-B.McCain). WAS-35-T.McTyer was injured during the play.,T.McTyer,WAS-35
2021_05_BUF_KC,KC,BUF,REG,5,KC,home,BUF,KC,92,44479,503,1403,1403,Half2,3,2,0.349305556,KC 8,10,(8:23) (Shotgun) 15-P.Mahomes pass short left to 25-C.Edwards-Helaire to KC 19 for 11 yards (21-J.Poyer; 49-T.Edmunds). KC-25-C.Edwards-Helaire was injured during the play. He is Out.,C.Edwards-Helaire,KC-25
2021_05_BUF_KC,KC,BUF,REG,5,KC,home,BUF,BUF,42,44479,295,1195,1195,Half2,3,1,0.204861111,BUF 42,10,(4:55) (Shotgun) 31-Da.Williams left guard to BUF 33 for 9 yards (49-T.Edmunds). BUF-24-T.Johnson was injured during the play. His return is Questionable.,T.Johnson,BUF-24
2021_05_BUF_KC,KC,BUF,REG,5,KC,home,BUF,BUF,38,44479,31,931,931,Half2,3,1,0.021527778,BUF 38,10,"(:31) (No Huddle, Shotgun) 15-P.Mahomes pass short middle to 17-M.Hardman to BUF 33 for 5 yards (96-C.Basham, 61-J.Zimmer). BUF-39-L.Wallace was injured during the play.",L.Wallace,BUF-39
2021_05_CHI_LV,LV,CHI,REG,5,LV,home,CHI,CHI,35,44479,791,791,2591,Half1,2,NA,0.549305556,CHI 35,0,2-C.Santos kicks 62 yards from CHI 35 to LV 3. 23-K.Drake to LV 18 for 15 yards (99-T.Gipson; 21-X.Crawford). CHI-92-C.Johnson was injured during the play. His return is Questionable.,C.Johnson,CHI-92
2021_05_CHI_LV,LV,CHI,REG,5,CHI,away,LV,LV,46,44479,399,399,2199,Half1,2,1,0.277083333,LV 46,10,(6:39) (Shotgun) 1-J.Fields sacked at LV 46 for 0 yards (91-Y.Ngakoue). CHI-1-J.Fields was injured during the play. His return is Questionable.,J.Fields,CHI-1
2021_05_CHI_LV,LV,CHI,REG,5,CHI,away,LV,LV,32,44479,236,236,2036,Half1,2,3,0.163888889,LV 32,7,(3:56) (Shotgun) 1-J.Fields pass short right to 12-A.Robinson to LV 20 for 12 yards (39-N.Hobbs) [24-J.Abram]. CHI-74-G.Ifedi was injured during the play. His return is Questionable.,G.Ifedi,CHI-74
2021_05_CHI_LV,LV,CHI,REG,5,CHI,away,LV,CHI,73,44479,753,1653,1653,Half2,3,3,0.522916667,CHI 27,1,(12:33) 8-D.Williams up the middle to CHI 27 for no gain (77-Q.Jefferson; 42-C.Littleton). LV-90-J.Hankins was injured during the play. His return is Questionable.,J.Hankins,LV-90
2021_05_CHI_LV,LV,CHI,REG,5,LV,home,CHI,CHI,43,44479,900,900,900,Half2,4,3,0.625,CHI 43,1,(15:00) 4-D.Carr up the middle to CHI 41 for 2 yards (58-R.Smith). LV-4-D.Carr was injured during the play. His return is Questionable.,D.Carr,LV-4
2021_05_CHI_LV,LV,CHI,REG,5,CHI,away,LV,LV,29,44479,221,221,221,Half2,4,2,0.153472222,LV 29,5,(3:41) 24-K.Herbert left tackle to LV 29 for no gain (90-J.Hankins). LV-90-J.Hankins was injured during the play. His return is Questionable.,J.Hankins,LV-90
2021_05_CLE_LAC,LAC,CLE,REG,5,LAC,home,CLE,LAC,83,44479,420,1320,3120,Half1,1,2,0.291666667,LAC 17,8,(7:00) 30-A.Ekeler left end to LAC 25 for 8 yards (26-G.Williams; 28-J.Owusu-Koramoah). LAC-76-O.Aboushi was injured during the play. His return is Questionable.,O.Aboushi,LAC-76
2021_05_CLE_LAC,LAC,CLE,REG,5,LAC,home,CLE,LAC,83,44479,455,455,2255,Half1,2,3,0.315972222,LAC 17,10,(7:35) (Shotgun) 10-J.Herbert sacked at LAC 7 for -10 yards (58-M.McDowell). CLE-58-M.McDowell was injured during the play. His return is Probable.,M.McDowell,CLE-58
2021_05_CLE_LAC,LAC,CLE,REG,5,LAC,home,CLE,CLE,22,44479,474,1374,1374,Half2,3,2,0.329166667,CLE 22,7,(7:54) (Shotgun) 10-J.Herbert pass incomplete deep left to 81-M.Williams. CLE-38-A.Green was injured during the play.,A.Green,CLE-38
2021_05_CLE_LAC,LAC,CLE,REG,5,LAC,home,CLE,LAC,61,44479,771,771,771,Half2,4,1,0.535416667,LAC 39,10,(12:51) (Shotgun) 10-J.Herbert pass incomplete deep right to 81-M.Williams. LAC-81-M.Williams was injured during the play.,M.Williams,LAC-81
2021_05_CLE_LAC,LAC,CLE,REG,5,LAC,home,CLE,CLE,24,44479,474,474,474,Half2,4,3,0.329166667,CLE 24,8,"(7:54) (No Huddle, Shotgun) 10-J.Herbert pass incomplete deep left to 87-J.Cook [97-M.Jackson]. CLE-95-M.Garrett was injured during the play.",M.Garrett,CLE-95
2021_05_CLE_LAC,LAC,CLE,REG,5,LAC,home,CLE,CLE,12,44479,212,212,212,Half2,4,1,0.147222222,CLE 12,10,(3:32) 10-J.Herbert pass short right to 13-K.Allen pushed ob at CLE 9 for 3 yards (26-G.Williams). CLE-26-G.Williams was injured during the play.,G.Williams,CLE-26
2021_05_CLE_LAC,LAC,CLE,REG,5,LAC,home,CLE,CLE,48,44479,122,122,122,Half2,4,1,0.084722222,CLE 48,10,(2:02) (Shotgun) 10-J.Herbert pass short left to 87-J.Cook pushed ob at CLE 19 for 29 yards (38-A.Green). CLE-58-M.McDowell was injured during the play.,M.McDowell,CLE-58
2021_05_CLE_LAC,LAC,CLE,REG,5,CLE,away,LAC,CLE,66,44479,53,53,53,Half2,4,3,0.036805556,CLE 34,1,"(:53) (No Huddle, Shotgun) 6-B.Mayfield pass short left to 27-K.Hunt to CLE 36 for 2 yards (49-D.Tranquill). LAC-49-D.Tranquill was injured during the play.",D.Tranquill,LAC-49
2021_05_DEN_PIT,PIT,DEN,REG,5,PIT,home,DEN,PIT,75,44479,515,1415,3215,Half1,1,3,0.357638889,PIT 25,2,(8:35) (Shotgun) 7-B.Roethlisberger pass short right to 88-P.Freiermuth to PIT 29 for 4 yards (23-K.Fuller). DEN-96-S.Harris was injured during the play.,S.Harris,DEN-96
2021_05_DEN_PIT,PIT,DEN,REG,5,PIT,home,DEN,PIT,71,44479,492,1392,3192,Half1,1,1,0.341666667,PIT 29,10,(8:12) (Shotgun) 7-B.Roethlisberger pass incomplete short left to 81-Z.Gentry (98-M.Purcell). DEN-98-M.Purcell was injured during the play.,M.Purcell,DEN-98
2021_05_DEN_PIT,PIT,DEN,REG,5,PIT,home,DEN,PIT,75,44479,347,347,2147,Half1,2,1,0.240972222,PIT 25,10,(5:47) 19-J.Smith-Schuster left end to PIT 28 for 3 yards (22-K.Jackson). PIT-19-J.Smith-Schuster was injured during the play.,J.Smith-Schuster,PIT-19
2021_05_DEN_PIT,PIT,DEN,REG,5,PIT,home,DEN,PIT,79,44479,494,494,494,Half2,4,3,0.343055556,PIT 21,7,(8:14) (Shotgun) 7-B.Roethlisberger pass short middle to 14-R.McCloud to PIT 22 for 1 yard (29-B.Callahan). DEN-93-D.Jones was injured during the play.,D.Jones,DEN-93
2021_05_DEN_PIT,PIT,DEN,REG,5,PIT,home,DEN,PIT,78,44479,473,473,473,Half2,4,4,0.328472222,PIT 22,6,"(7:53) 6-P.Harvin punts 63 yards to DEN 15, Center-46-C.Kuntz. 11-D.Spencer to DEN 28 for 13 yards (48-D.Tuszka). DEN-12-M.Ford was injured during the play.",M.Ford,DEN-12
2021_05_DET_MIN,MIN,DET,REG,5,DET,away,MIN,DET,63,44479,66,66,1866,Half1,2,3,0.045833333,DET 37,8,(1:06) (Shotgun) 16-J.Goff pass short left to 87-Q.Cephus pushed ob at MIN 42 for 21 yards (23-X.Woods; 22-H.Smith). DET-87-Q.Cephus was injured during the play.,Q.Cephus,DET-87
2021_05_DET_MIN,MIN,DET,REG,5,MIN,home,DET,MIN,82,44479,147,147,147,Half2,4,1,0.102083333,MIN 18,10,(2:27) 25-A.Mattison left tackle to MIN 20 for 2 yards (55-D.Barnes). DET-39-J.Jacobs was injured during the play.,J.Jacobs,DET-39
2021_05_GB_CIN,CIN,GB,REG,5,CIN,home,GB,CIN,62,44479,389,389,2189,Half1,2,3,0.270138889,CIN 38,12,(6:29) (Shotgun) 9-J.Burrow scrambles left end to CIN 47 for 9 yards (26-D.Savage). CIN-9-J.Burrow was injured during the play.,J.Burrow,CIN-9
2021_05_GB_CIN,CIN,GB,REG,5,GB,away,CIN,CIN,35,44479,36,36,1836,Half1,2,NA,0.025,CIN 35,0,2-E.McPherson kicks 56 yards from CIN 35 to GB 9. 32-K.Hill to GB 25 for 16 yards (59-A.Davis-Gaither). CIN-50-J.Evans was injured during the play.,J.Evans,CIN-50
2021_05_GB_CIN,CIN,GB,REG,5,GB,away,CIN,CIN,47,44479,153,153,153,Overtime,5,3,0.10625,CIN 47,16,"(2:33) (Shotgun) 12-Aa.Rodgers pass short middle to 18-R.Cobb to CIN 32 for 15 yards (30-J.Bates) [91-T.Hendrickson]. CIN-30-J.Bates was injured during the play.  The Replay Official reviewed the short of the line to gain ruling, and the play was Upheld. The ruling on the field stands.",J.Bates,CIN-30
2021_05_IND_BAL,BAL,IND,REG,5,IND,away,BAL,IND,80,44480,328,328,2128,Half1,2,2,0.227777778,IND 20,8,"(5:28) (Shotgun) 2-C.Wentz pass short middle to 16-A.Dulin to IND 18 for -2 yards (25-T.Young). IND-78-R.Kelly was injured during the play.  Shovel pass. Penalty on IND-83-K.Granson, Offensive Holding, declined.",R.Kelly,IND-78
2021_05_IND_BAL,BAL,IND,REG,5,BAL,home,IND,IND,46,44480,147,147,1947,Half1,2,1,0.102083333,IND 46,10,(2:27) (Shotgun) 8-L.Jackson pass short left to 14-S.Watkins to IND 39 for 7 yards (97-A.Muhammad). BAL-66-B.Cleveland was injured during the play.,B.Cleveland,BAL-66
2021_05_IND_BAL,BAL,IND,REG,5,BAL,home,IND,BAL,67,44480,630,1530,1530,Half2,3,3,0.4375,BAL 33,3,(10:30) (Shotgun) 8-L.Jackson scrambles up the middle to BAL 45 for 12 yards (34-I.Rodgers). IND-90-G.Stewart was injured during the play.,G.Stewart,IND-90
2021_05_IND_BAL,BAL,IND,REG,5,BAL,home,IND,BAL,78,44480,714,714,714,Half2,4,1,0.495833333,BAL 22,10,(11:54) (Shotgun) 8-L.Jackson pass deep left to 89-M.Andrews to BAL 49 for 27 yards (27-X.Rhodes). IND-27-X.Rhodes was injured during the play.,X.Rhodes,IND-27
2021_05_IND_BAL,BAL,IND,REG,5,BAL,home,IND,IND,48,44480,562,562,562,Overtime,5,1,0.390277778,IND 48,10,"(9:22) (No Huddle, Shotgun) 8-L.Jackson pass short right to 11-J.Proche to IND 44 for 4 yards (42-A.Sendejo). IND-42-A.Sendejo was injured during the play.",A.Sendejo,IND-42
2021_05_LA_SEA,SEA,LA,REG,5,SEA,home,LA,LA,34,44476,223,223,223,Half2,4,2,0.154861111,LA 34,10,(3:43) (Shotgun) 7-G.Smith pass short left to 41-A.Collins to LA 14 for 20 yards (4-J.Fuller). LA-11-D.Williams was injured during the play. He is Out.,D.Williams,LA-11
2021_05_MIA_TB,TB,MIA,REG,5,MIA,away,TB,MIA,54,44479,85,85,1885,Half1,2,1,0.059027778,MIA 46,10,"(1:25) (No Huddle, Shotgun) 14-J.Brissett pass short middle to 37-M.Gaskin to TB 48 for 6 yards (45-D.White). TB-54-L.David was injured during the play. His return is Questionable.",L.David,TB-54
2021_05_NE_HOU,HOU,NE,REG,5,NE,away,HOU,NE,63,44479,405,405,405,Half2,4,1,0.28125,NE 37,10,"(6:45) 37-D.Harris right tackle to NE 45 for 8 yards (91-R.Lopez). NE-37-D.Harris was injured during the play. His return is Questionable.  PENALTY on NE-84-K.Bourne, Offensive Holding, 10 yards, enforced at NE 41.",D.Harris,NE-37
2021_05_NO_WAS,WAS,NO,REG,5,WAS,home,NO,NO,5,44479,859,859,2659,Half1,2,1,0.596527778,NO 5,5,"(14:19) (Shotgun) 24-A.Gibson left guard for 5 yards, TOUCHDOWN. WAS-76-S.Cosmi was injured during the play. His return is Probable.",S.Cosmi,WAS-76
2021_05_NO_WAS,WAS,NO,REG,5,WAS,home,NO,WAS,58,44479,631,631,2431,Half1,2,1,0.438194444,WAS 42,10,(10:31) 4-T.Heinicke pass short left to 17-T.McLaurin ran ob at NO 45 for 13 yards. WAS-76-S.Cosmi was injured during the play. He is Out.  76 - has an ankle injury,S.Cosmi,WAS-76
2021_05_NO_WAS,WAS,NO,REG,5,NO,away,WAS,NO,99,44479,410,410,2210,Half1,2,4,0.284722222,NO 1,11,"(6:50) 4-B.Gillikin punts 46 yards to NO 47, Center-49-Z.Wood, out of bounds. NO-24-D.Washington was injured during the play.",D.Washington,NO-24
2021_05_NYG_DAL,DAL,NYG,REG,5,NYG,away,DAL,DAL,1,44479,197,197,1997,Half1,2,3,0.136805556,DAL 1,1,"(3:17) 8-D.Jones left end to DAL 1 for no gain (14-J.Cox, 59-C.Golston). NYG-8-D.Jones was injured during the play. His return is Questionable.",D.Jones,NYG-8
2021_05_NYG_DAL,DAL,NYG,REG,5,DAL,home,NYG,NYG,12,44479,507,1407,1407,Half2,3,1,0.352083333,NYG 12,10,"(8:27) (No Huddle, Shotgun) 21-E.Elliott right end to NYG 5 for 7 yards (48-T.Crowder). DAL-21-E.Elliott was injured during the play. His return is Questionable.",E.Elliott,DAL-21
2021_05_NYG_DAL,DAL,NYG,REG,5,DAL,home,NYG,NYG,24,44479,197,1097,1097,Half2,3,2,0.136805556,NYG 24,10,(3:17) (Shotgun) 4-D.Prescott sacked at NYG 33 for -9 yards (98-A.Johnson). NYG-25-R.Williams was injured during the play. His return is Questionable.,R.Williams,NYG-25
2021_05_NYJ_ATL,ATL,NYJ,REG,5,NYJ,away,ATL,NYJ,75,44479,88,988,988,Half2,3,2,0.061111111,NYJ 25,5,(1:28) (Shotgun) 2-Z.Wilson pass short left to 82-J.Crowder to NYJ 19 for -6 yards (22-F.Moreau). ATL-22-F.Moreau was injured during the play. His return is Questionable.,F.Moreau,ATL-22
2021_05_PHI_CAR,CAR,PHI,REG,5,CAR,home,PHI,CAR,69,44479,776,1676,1676,Half2,3,2,0.538888889,CAR 31,10,(12:56) (Shotgun) 14-S.Darnold pass incomplete short left to 32-R.Freeman [96-D.Barnett]. PHI-96-D.Barnett was injured during the play.,D.Barnett,PHI-96
2021_05_SF_ARI,ARI,SF,REG,5,SF,away,ARI,ARI,1,44479,694,694,2494,Half1,2,4,0.481944444,ARI 1,1,(11:34) 5-T.Lance sacked at ARI 1 for 0 yards (sack split by 51-T.Vallejo and 9-I.Simmons). ARI-9-I.Simmons was injured during the play.,I.Simmons,ARI-9
2021_05_SF_ARI,ARI,SF,REG,5,ARI,home,SF,ARI,59,44479,161,161,1961,Half1,2,2,0.111805556,ARI 41,10,"(2:41) (No Huddle, Shotgun) 1-K.Murray pass short right to 87-M.Williams to SF 45 for 14 yards (4-E.Moseley). ARI-87-M.Williams was injured during the play.",M.Williams,ARI-87
2021_05_SF_ARI,ARI,SF,REG,5,ARI,home,SF,ARI,80,44479,862,1762,1762,Half2,3,3,0.598611111,ARI 20,15,"(14:22) (No Huddle, Shotgun) 1-K.Murray pass short left to 4-R.Moore to ARI 33 for 13 yards (54-F.Warner). ARI-61-R.Hudson was injured during the play.",R.Hudson,ARI-61
2021_05_TEN_JAX,JAX,TEN,REG,5,TEN,away,JAX,JAX,46,44479,763,1663,1663,Half2,3,2,0.529861111,JAX 46,7,(12:43) (No Huddle) 22-D.Henry left end to JAX 43 for 3 yards (52-D.Hamilton). TEN-76-R.Saffold was injured during the play. His return is Questionable.,R.Saffold,TEN-76
2021_05_TEN_JAX,JAX,TEN,REG,5,JAX,home,TEN,TEN,1,44479,628,628,628,Half2,4,4,0.436111111,TEN 1,1,(10:28) 24-C.Hyde up the middle to TEN 4 for -3 yards (35-C.Jackson). JAX-65-B.Linder was injured during the play. His return is Questionable.,B.Linder,JAX-65
2021_06_ARI_CLE,CLE,ARI,REG,6,CLE,home,ARI,ARI,45,44486,397,1297,1297,Half2,3,2,0.275694444,ARI 45,13,"(6:37) (Shotgun) 6-B.Mayfield sacked at ARI 47 for -2 yards (99-J.Watt). FUMBLES (99-J.Watt) [99-J.Watt], RECOVERED by ARI-42-D.Kennard at ARI 46. CLE-6-B.Mayfield was injured during the play. His return is Probable.",B.Mayfield,CLE-6
