game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,qtr,down,time,yrdln,ydstogo,desc,injured_player,injured_team,Contact/ non-contact,injury area,player role
2019_04_LAC_MIA,MIA,LAC,REG,4,LAC,away,MIA,MIA,4,43737,756,756,756,Half2,4,1,0.525,MIA 4,4,(12:36) 30-A.Ekeler right guard to MIA 3 for 1 yard (94-C.Wilkins; 52-R.McMillan). MIA-93-A.Moss was injured during the play.,A.Moss,MIA-93,contact,lower body,run defender
2019_04_LAC_MIA,MIA,LAC,REG,4,MIA,home,LAC,MIA,74,43737,861,1761,1761,Half2,3,2,0.597916667,MIA 26,2,"(14:21) 32-K.Drake right guard to MIA 31 for 5 yards (93-J.Jones). FUMBLES (93-J.Jones), recovered by MIA-76-E.Boehm at MIA 32. 76-E.Boehm to MIA 32 for no gain (42-U.Nwosu). LAC-42-U.Nwosu was injured during the play.",U.Nwosu,LAC-42,contact,upper body,fumble recovery
2019_04_LAC_MIA,MIA,LAC,REG,4,LAC,away,MIA,MIA,16,43737,792,792,792,Half2,4,1,0.55,MIA 16,10,(13:12) 17-P.Rivers pass short middle to 80-S.Culkin to MIA 4 for 12 yards (20-R.Jones). LAC-80-S.Culkin was injured during the play.,S.Culkin,LAC-80,non contact,ankle,pass receiver
2019_04_MIN_CHI,CHI,MIN,REG,4,CHI,home,MIN,CHI,58,43737,351,351,2151,Half1,2,2,0.24375,CHI 42,3,"(5:51) (No Huddle, Shotgun) 4-C.Daniel pass short left to 12-A.Robinson ran ob at CHI 48 for 6 yards. CHI-62-T.Larsen was injured during the play. His return is Questionable.",T.Larsen,CHI-62,contact,knee,pass blocker
2019_04_MIN_CHI,CHI,MIN,REG,4,CHI,home,MIN,CHI,57,43737,739,1639,3439,Half1,1,3,0.513194444,CHI 43,4,"(12:19) (Shotgun) 10-M.Trubisky sacked at CHI 33 for -10 yards (99-D.Hunter). FUMBLES (99-D.Hunter) [99-D.Hunter], RECOVERED by MIN-97-E.Griffen at CHI 36. 97-E.Griffen pushed ob at CHI 36 for no gain (68-J.Daniels). CHI-10-M.Trubisky was injured during the play. He is Out. PENALTY on MIN-41-A.Harris, Defensive Holding, 5 yards, enforced at CHI 43 - No Play.",M.Trubisky,CHI-10,contact,lower body,passer
2019_04_MIN_CHI,CHI,MIN,REG,4,CHI,home,MIN,MIN,42,43737,604,1504,3304,Half1,1,1,0.419444444,MIN 42,10,(10:04) (Shotgun) 4-C.Daniel pass short left to 83-J.Wims to MIN 33 for 9 yards (29-X.Rhodes). MIN-29-X.Rhodes was injured during the play. His return is Questionable.,X.Rhodes,MIN-29,contact,unknown,tackler
2019_04_NE_BUF,BUF,NE,REG,4,BUF,home,NE,NE,45,43737,894,894,894,Half2,4,3,0.620833333,NE 45,8,"(14:54) (Shotgun) 17-J.Allen scrambles left guard to NE 38 for 7 yards (21-D.Harmon, 31-J.Jones). BUF-17-J.Allen was injured during the play. Penalty on BUF-73-D.Dawkins, Offensive Holding, offsetting, enforced at NE 45 - No Play. Penalty on NE-31-J.Jones, Unnecessary Roughness, offsetting. J.Allen walks off.",J.Allen,BUF-17,contact,head,ball carrier
2019_04_NE_BUF,BUF,NE,REG,4,NE,away,BUF,NE,65,43737,509,509,2309,Half1,2,2,0.353472222,NE 35,1,"(8:29) 12-T.Brady pass short left to 10-J.Gordon to NE 48 for 13 yards (39-L.Wallace). BUF-27-T.White was injured during the play. His return is Probable. Screen pass, caught at NE 37. T.White walks off.",T.White,BUF-27,non contact,ankle,AFP
2019_04_OAK_IND,IND,LV,REG,4,LV,away,IND,LV,80,43737,327,327,327,Half2,4,1,0.227083333,LV 20,15,(5:27) (Shotgun) 28-J.Jacobs right end to OAK 36 for 16 yards (37-K.Willis). IND-90-G.Stewart was injured during the play.,G.Stewart,IND-90,contact,lower body,tackler
2019_04_OAK_IND,IND,LV,REG,4,IND,home,LV,LV,48,43737,89,89,89,Half2,4,2,0.061805556,LV 48,6,"(1:29) (No Huddle, Shotgun) 7-J.Brissett pass incomplete short middle to 11-D.Cain [98-M.Crosby]. OAK-73-M.Hurst was injured during the play.",M.Hurst,OAK-73,contact,lower body,tackler
2019_04_OAK_IND,IND,LV,REG,4,IND,home,LV,IND,85,43737,148,148,148,Half2,4,1,0.102777778,IND 15,10,(2:28) (Shotgun) 7-J.Brissett pass incomplete short middle to 80-C.Rogers (50-N.Morrow). IND-80-C.Rogers was injured during the play.,C.Rogers,IND-80,contact,upper body,pass reciever
2019_04_PHI_GB,GB,PHI,REG,4,GB,home,PHI,GB,89,43734,769,1669,3469,Half1,1,1,0.534027778,GB 11,10,"(12:49) (Shotgun) 12-A.Rodgers pass short left to 30-J.Williams to GB 11 for no gain (53-N.Bradham). GB-30-J.Williams was injured during the play. He is Out. PENALTY on PHI-96-D.Barnett, Unnecessary Roughness, 15 yards, enforced at GB 11.",J.Williams,GB-30,contact,head,pass receiver
2019_04_PHI_GB,GB,PHI,REG,4,PHI,away,GB,GB,44,43734,632,1532,1532,Half2,3,2,0.438888889,GB 44,6,(10:32) (Shotgun) 11-C.Wentz pass short middle to 17-A.Jeffery to GB 28 for 16 yards (50-B.Martinez; 25-W.Redmond). GB-25-W.Redmond was injured during the play.,W.Redmond,GB-25,contact,head,tackler
2019_04_PHI_GB,GB,PHI,REG,4,GB,home,PHI,PHI,18,43734,75,75,75,Half2,4,2,0.052083333,PHI 18,10,(1:15) (Shotgun) 12-A.Rodgers pass short middle to 85-R.Tonyan to PHI 7 for 11 yards (42-A.Sendejo). PHI-29-A.Maddox was injured during the play. He is Out.,A.Maddox,PHI-29,contact,head,tackler
2019_04_PHI_GB,GB,PHI,REG,4,GB,home,PHI,GB,64,43734,220,220,220,Half2,4,1,0.152777778,GB 36,10,(3:40) (Shotgun) 12-A.Rodgers pass short left to 45-D.Vitale to GB 44 for 8 yards (52-Z.Brown). PHI-91-F.Cox was injured during the play.,F.Cox,PHI-91,non contact,lower body,AP
2019_04_SEA_ARI,ARI,SEA,REG,4,ARI,home,SEA,SEA,15,43737,26,26,26,Half2,4,2,0.018055556,SEA 15,3,"(:26) (Shotgun) 1-K.Murray pass short right to 13-C.Kirk to SEA 9 for 6 yards (24-J.Taylor). ARI-13-C.Kirk was injured during the play. Due to injury with no timeouts, there was a 10 second runoff",C.Kirk,ARI-13,contact,knee,pass catcher
2019_04_TB_LAR,LAR,TB,REG,4,LA,home,TB,TB,35,43737,66,66,66,Half2,4,NA,0.045833333,TB 35,0,"8-B.Pinion kicks 70 yards from TB 35 to LA -5. 19-J.Natson to LA 17 for 22 yards (33-C.Davis). TB-33-C.Davis was injured during the play. His return is Probable. TB-48-J.Cichy was injured during the play. He is Out. PENALTY on LA-34-M.Brown, Offensive Holding, 8 yards, enforced at LA 17.",J.Cichy,TB-48,contact,arm,AFP
2019_04_TB_LAR,LAR,TB,REG,4,LA,home,TB,LA,57,43737,10,910,2710,Half1,1,1,0.006944444,LA 43,10,(:10) 16-J.Goff pass short right to 12-B.Cooks to TB 34 for 23 yards (93-N.Suh). TB-28-V.Hargreaves was injured during the play. His return is Questionable.,V.Hargreaves,TB-28,contact,head,AFP
2019_04_TB_LAR,LAR,TB,REG,4,TB,away,LA,LA,40,43737,285,1185,1185,Half2,3,3,0.197916667,LA 40,10,(4:45) (Shotgun) 3-J.Winston pass incomplete deep middle to 10-S.Miller (32-E.Weddle). LA-43-J.Johnson was injured during the play. His return is Questionable.,J.Johnson,LAR-43,contact,head,pass defender
2019_04_TB_LAR,LAR,TB,REG,4,TB,away,LA,LA,37,43737,100,1000,1000,Half2,3,2,0.069444444,LA 37,11,(1:40) (Shotgun) 27-R.Jones right end to LA 27 for 10 yards (24-T.Rapp; 56-D.Fowler). LA-24-T.Rapp was injured during the play. His return is Doubtful.,T.Rapp,LAR-24,contact,lower body,tackler
2019_04_TEN_ATL,ATL,TEN,REG,4,ATL,home,TEN,ATL,56,43737,661,661,661,Half2,4,1,0.459027778,ATL 44,10,"(11:01) (No Huddle, Shotgun) 2-M.Ryan sacked at ATL 39 for -5 yards (sack split by 54-R.Evans and 97-I.Mack). TEN-91-C.Wake was injured during the play. His return is Questionable.",C.Wake,TEN-91,contact,knee,pass rusher
2019_04_TEN_ATL,ATL,TEN,REG,4,ATL,home,TEN,ATL,87,43737,546,1446,1446,Half2,3,2,0.379166667,ATL 13,2,(9:06) 24-D.Freeman left tackle to ATL 16 for 3 yards (59-W.Woodyard). ATL-51-A.Mack was injured during the play. His return is Questionable.,A.Mack,ATL-51,contact,upper body,run blocker
2019_04_WAS_NYG,NYG,WAS,REG,4,NYG,home,WAS,NYG,89,43737,552,552,552,Half2,4,3,0.383333333,NYG 11,11,(9:12) (Shotgun) 8-D.Jones pass short right to 22-W.Gallman Jr pushed ob at NYG 32 for 21 yards (22-D.Everett). WAS-31-F.Moreau was injured during the play.,F.Moreau,WAS-31,contact,unknown,tackler
2019_04_WAS_NYG,NYG,WAS,REG,4,WAS,away,NYG,WAS,85,43737,756,756,756,Half2,4,1,0.525,WAS 15,10,(12:36) (Shotgun) 7-D.Haskins scrambles left guard to WAS 24 for 9 yards (27-D.Baker). NYG-57-R.Connelly was injured during the play.,R.Connelly,NYG-57,non contact,knee,AFP
2019_05_ARI_CIN,CIN,ARI,REG,5,CIN,home,ARI,CIN,68,43744,705,705,2505,Half1,2,3,0.489583333,CIN 32,5,"(11:45) (Shotgun) 14-A.Dalton pass incomplete short left to 12-A.Erickson. Cincinnati challenged the incomplete pass ruling, and the play was REVERSED. (Shotgun) 14-A.Dalton pass short left to 12-A.Erickson to CIN 39 for 7 yards (27-K.Peterson). CIN-12-A.Erickson was injured during the play.",A.Erickson,CIN-12,contact,head,pass reciever
2019_05_ARI_CIN,CIN,ARI,REG,5,CIN,home,ARI,ARI,13,43744,577,1477,1477,Half2,3,1,0.400694444,ARI 13,13,(9:37) 14-A.Dalton pass short right to 83-T.Boyd to ARI 13 for no gain (20-T.Brock Sr.). ARI-20-T.Brock Sr. was injured during the play.,T.Brock Sr.,ARI-20,contact,knee,tackler
2019_05_ATL_HOU,HOU,ATL,REG,5,HOU,home,ATL,ATL,18,43744,813,1713,1713,Half2,3,1,0.564583333,ATL 18,10,(13:33) 25-D.Johnson right tackle to ATL 12 for 6 yards (45-D.Jones). ATL-27-D.Kazee was injured during the play. His return is Probable.,D.Kazee,ATL-27,contact,unknown,AFP
2019_05_BAL_PIT,PIT,BAL,REG,5,PIT,home,BAL,PIT,88,43744,459,1359,1359,Half2,3,3,0.31875,PIT 12,11,"(7:39) (Shotgun) 2-M.Rudolph pass short middle to 13-J.Washington to PIT 38 for 26 yards (99-M.Judon) [29-E.Thomas]. PIT-2-M.Rudolph was injured during the play. PENALTY on BAL-29-E.Thomas, Roughing the Passer, 15 yards, enforced at PIT 38.",M.Rudolph,PIT-2,contact,head,passer
2019_05_BAL_PIT,PIT,BAL,REG,5,BAL,away,PIT,BAL,99,43744,434,434,434,Half2,4,1,0.301388889,BAL 1,10,(7:14) (Shotgun) 8-L.Jackson pass incomplete short left to 89-M.Andrews (39-M.Fitzpatrick). BAL-89-M.Andrews was injured during the play.,M.Andrews,BAL-89,contact,upper body,pass receiver
2019_05_BAL_PIT,PIT,BAL,REG,5,PIT,home,BAL,PIT,65,43744,581,581,581,Half2,4,2,0.403472222,PIT 35,8,"(9:41) (Shotgun) 6-D.Hodges pass deep right intended for 88-N.Vannett INTERCEPTED by 29-E.Thomas at BAL 44. 29-E.Thomas to PIT 35 for 21 yards (66-D.DeCastro). BAL-23-T.Jefferson was injured during the play. PENALTY on BAL-23-T.Jefferson, Defensive Holding, 5 yards, enforced at PIT 35 - No Play.",T.Jefferson,BAL-23,non contact,knee,AFP
2019_05_BUF_TEN,TEN,BUF,REG,5,BUF,away,TEN,BUF,60,43744,300,1200,1200,Half2,3,2,0.208333333,BUF 40,5,"(5:00) 20-F.Gore right tackle to 50 for 10 yards (31-K.Byard). BUF-70-C.Ford was injured during the play. His return is Questionable. PENALTY on BUF-70-C.Ford, Offensive Holding, 10 yards, enforced at BUF 42.",C.Ford,BUF-70,contact,head,run blocker
2019_05_BUF_TEN,TEN,BUF,REG,5,TEN,home,BUF,TEN,74,43744,289,289,289,Half2,4,2,0.200694444,TEN 26,4,(4:49) 22-D.Henry left end to TEN 25 for -1 yards (91-E.Oliver; 98-S.Lotulelei). BUF-91-E.Oliver was injured during the play. His return is Questionable.,E.Oliver,BUF-91,contact,unknown,tackler
2019_05_BUF_TEN,TEN,BUF,REG,5,TEN,home,BUF,TEN,66,43744,503,503,503,Half2,4,3,0.349305556,TEN 34,1,"(8:23) 22-D.Henry right end to TEN 44 for 10 yards (57-L.Alexander). BUF-21-J.Poyer was injured during the play. His return is Questionable. PENALTY on BUF-57-L.Alexander, Horse Collar Tackle, 15 yards, enforced at TEN 44.",J.Poyer,BUF-21,contact,upper body,tackler
2019_05_CHI_OAK,LV,CHI,REG,5,LV,home,CHI,CHI,28,43744,647,1547,3347,Half1,1,1,0.449305556,CHI 28,10,(10:47) 28-J.Jacobs left tackle to CHI 28 for no gain (97-N.Williams). CHI-96-A.Hicks was injured during the play. His return is Doubtful.,A.Hicks,CHI-96,contact,knee,run defender
2019_05_CHI_OAK,LV,CHI,REG,5,CHI,away,LV,LV,47,43744,90,90,90,Half2,4,1,0.0625,LV 47,10,(1:30) (Shotgun) 4-C.Daniel pass incomplete short right to 83-J.Wims. OAK-99-A.Key was injured during the play. His return is Questionable.,A.Key,OAK-99,contact,knee,pass rusher
2019_05_CLE_SF,SF,CLE,REG,5,SF,home,CLE,CLE,39,43745,190,1090,1090,Half2,3,2,0.131944444,CLE 39,7,(3:10) 22-M.Breida right end pushed ob at CLE 20 for 19 yards (23-D.Randall). SF-44-K.Juszczyk was injured during the play. His return is Questionable.,K.Juszczyk,SF-44,contact,knee,run blocker
2019_05_DEN_LAC,LAC,DEN,REG,5,LAC,home,DEN,LAC,69,43744,891,891,2691,Half1,2,1,0.61875,LAC 31,10,(14:51) 30-A.Ekeler right end to LAC 34 for 3 yards (45-A.Johnson). DEN-41-D.Bausby was injured during the play. He is Out.,D.Bausby,DEN-41,contact,head/neck,tackler
2019_05_DEN_LAC,LAC,DEN,REG,5,DEN,away,LAC,DEN,63,43744,821,821,821,Half2,4,1,0.570138889,DEN 37,10,(13:41) 28-R.Freeman right end to DEN 40 for 3 yards (52-D.Perryman). LAC-52-D.Perryman was injured during the play.,D.Perryman,LAC-52,contact,lower body,tackler
2019_05_DEN_LAC,LAC,DEN,REG,5,LAC,home,DEN,LAC,66,43744,863,863,2663,Half1,2,2,0.599305556,LAC 34,7,(14:23) (Shotgun) 17-P.Rivers pass incomplete short right to 81-M.Williams. LAC-81-M.Williams was injured during the play.,M.Williams,LAC-81,non contact,upper body,pass catcher
2019_05_GB_DAL,DAL,GB,REG,5,DAL,home,GB,GB,32,43744,460,1360,1360,Half2,3,1,0.319444444,GB 32,10,(7:40) (Shotgun) 4-D.Prescott pass deep right to 18-R.Cobb pushed ob at GB 7 for 25 yards (39-C.Sullivan). DAL-71-L.Collins was injured during the play. His return is Questionable.,L.Collins,DAL-71,contact,knee,pass blocker
2019_05_GB_DAL,DAL,GB,REG,5,DAL,home,GB,DAL,52,43744,80,80,1880,Half1,2,1,0.055555556,DAL 48,10,"(1:20) (No Huddle, Shotgun) 4-D.Prescott pass short left to 19-A.Cooper ran ob at GB 41 for 11 yards. GB-55-Z.Smith was injured during the play. His return is Questionable.",Z.Smith,GB-55,contact,lower body,pass rusher
2019_05_GB_DAL,DAL,GB,REG,5,DAL,home,GB,GB,35,43744,900,1800,1800,Half2,3,NA,0.625,GB 35,0,2-M.Crosby kicks 66 yards from GB 35 to DAL -1. 20-T.Pollard to DAL 19 for 20 yards (25-W.Redmond). GB-93-B.Goodson was injured during the play. His return is Questionable.,B.Goodson,GB-93,contact,lower body,kickoff team
2019_05_GB_DAL,DAL,GB,REG,5,DAL,home,GB,DAL,64,43744,178,1078,1078,Half2,3,2,0.123611111,DAL 36,10,"(2:58) (Shotgun) 4-D.Prescott pass short middle to 18-R.Cobb to GB 46 for 18 yards (25-W.Redmond). GB-55-Z.Smith was injured during the play. His return is Questionable. Injury update for Dallas: La'el Collins has a knee injury, his return is questionable",Z.Smith,GB-55,contact,lower body,pass rusher
2019_05_GB_DAL,DAL,GB,REG,5,DAL,home,GB,DAL,61,43744,168,168,168,Half2,4,2,0.116666667,DAL 39,1,"(2:48) (No Huddle, Shotgun) 4-D.Prescott pass short right to 82-J.Witten pushed ob at DAL 46 for 7 yards (37-J.Jackson). GB-55-Z.Smith was injured during the play. His return is Questionable.",Z.Smith,GB-55,contact,lower body,pass
2019_05_GB_DAL,DAL,GB,REG,5,DAL,home,GB,DAL,58,43744,10,910,910,Half2,3,1,0.006944444,DAL 42,25,(:10) (Shotgun) 4-D.Prescott pass deep left to 21-E.Elliott pushed ob at GB 31 for 27 yards (25-W.Redmond) [91-P.Smith]. GB-52-R.Gary was injured during the play. His return is Questionable.,R.Gary,GB-52,contact,upper body,pass defender
2019_05_GB_DAL,DAL,GB,REG,5,DAL,home,GB,DAL,64,43744,544,1444,1444,Half2,3,1,0.377777778,DAL 36,10,"(9:04) (No Huddle, Shotgun) 4-D.Prescott pass short middle to 19-A.Cooper to DAL 43 for 7 yards (20-K.King). DAL-19-A.Cooper was injured during the play. His return is Questionable.",A.Cooper,DAL-19,contact,ankle,ball carrier
2019_05_GB_DAL,DAL,GB,REG,5,DAL,home,GB,DAL,63,43744,639,639,2439,Half1,2,2,0.44375,DAL 37,4,(10:39) 20-T.Pollard up the middle to DAL 44 for 7 yards (50-B.Martinez; 26-D.Savage). GB-26-D.Savage was injured during the play. His return is Questionable.,D.Savage,GB-26,unknown,lower body,AFP
2019_05_IND_KC,KC,IND,REG,5,IND,away,KC,IND,84,43744,320,320,2120,Half1,2,2,0.222222222,IND 16,8,(5:20) (Shotgun) 21-N.Hines right end to IND 12 for -4 yards (55-F.Clark). KC-98-X.Williams was injured during the play.,X.Williams,KC-98,contact,ankle,run defender
2019_05_IND_KC,KC,IND,REG,5,KC,home,IND,KC,95,43744,93,993,993,Half2,3,3,0.064583333,KC 5,10,(1:33) (Shotgun) 15-P.Mahomes pass incomplete deep left to 87-T.Kelce [57-K.Turay]. KC-77-A.Wylie was injured during the play.,A.Wylie,KC-77,contact,ankle,pass blocker
2019_05_IND_KC,KC,IND,REG,5,KC,home,IND,IND,41,43744,653,1553,3353,Half1,1,2,0.453472222,IND 41,8,(10:53) (Shotgun) 15-P.Mahomes pass deep right to 13-B.Pringle to IND 13 for 28 yards (35-P.Desir; 23-K.Moore II). IND-23-K.Moore II was injured during the play.,K.Moore II,IND-23,contact,lower body,tackler
2019_05_IND_KC,KC,IND,REG,5,KC,home,IND,IND,24,43744,567,1467,3267,Half1,1,3,0.39375,IND 24,21,"(9:27) (Shotgun) 15-P.Mahomes pass short right to 17-M.Hardman to IND 11 for 13 yards (47-S.Taylor). IND-47-S.Taylor was injured during the play. Penalty on KC-62-A.Reiter, Ineligible Downfield Pass, declined.",S.Taylor,IND-47,contact,lower body,tackler
2019_05_IND_KC,KC,IND,REG,5,KC,home,IND,IND,8,43744,93,93,93,Half2,4,3,0.064583333,IND 8,8,(1:33) (Shotgun) 15-P.Mahomes sacked at IND 18 for -10 yards (sack split by 93-J.Sheard and 57-K.Turay). IND-57-K.Turay was injured during the play.,K.Turay,IND-57,contact,lower body,pass rusher
2019_05_JAX_CAR,CAR,JAX,REG,5,JAX,away,CAR,JAX,63,43744,669,1569,1569,Half2,3,2,0.464583333,JAX 37,16,(11:09) (Shotgun) 15-G.Minshew pass short middle to 17-D.Chark to CAR 32 for 31 yards (47-R.Cockrell; 25-E.Reid). CAR-50-C.Miller was injured during the play.,C.Miller,CAR-50,non contact,knee,pass rusher
2019_05_JAX_CAR,CAR,JAX,REG,5,JAX,away,CAR,JAX,55,43744,260,1160,1160,Half2,3,2,0.180555556,JAX 45,12,"(4:20) (Shotgun) 15-G.Minshew pass short left to 80-J.O'Shaughnessy to JAX 47 for 2 yards (25-E.Reid). JAX-80-J.O'Shaughnessy was injured during the play. PENALTY on JAX-74-C.Robinson, Ineligible Downfield Pass, 4 yards, enforced at JAX 45 - No Play.",J.O'Shaughnessy,JAX-80,non contact,knee,ball carrier
2019_05_JAX_CAR,CAR,JAX,REG,5,CAR,home,JAX,50,50,43744,367,367,2167,Half1,2,NA,0.254861111,MID 50,0,4-J.Lambo kicks 41 yards from 50 to CAR 9. 14-R.McCloud pushed ob at CAR 27 for 18 yards (42-A.Wingard). CAR-30-N.Jamerson was injured during the play.,N.Jamerson,CAR-30,unknown,ankle,kickoff return team
2019_05_LAR_SEA,SEA,LAR,REG,5,LA,away,SEA,LA,73,43741,775,775,775,Half2,4,3,0.538194444,LA 27,8,"(12:55) (Shotgun) 16-J.Goff pass deep right to 12-B.Cooks to SEA 44 for 29 yards (26-Sq.Griffin). LA-12-B.Cooks was injured during the play. Seattle challenged the play for possible offensive pass interference, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",B.Cooks,LAR-12,contact,head,pass reciever
2019_05_MIN_NYG,NYG,MIN,REG,5,NYG,home,MIN,NYG,70,43744,493,1393,3193,Half1,1,2,0.342361111,NYG 30,5,(8:13) (Shotgun) 8-D.Jones pass short left to 88-E.Engram pushed ob at NYG 40 for 10 yards (22-H.Smith). MIN-29-X.Rhodes was injured during the play.,X.Rhodes,MIN-29,contact,head,pass defender
2019_05_MIN_NYG,NYG,MIN,REG,5,NYG,home,MIN,NYG,52,43744,420,1320,3120,Half1,1,1,0.291666667,NYG 48,10,"(7:00) 22-W.Gallman Jr up the middle to MIN 41 for 11 yards (41-A.Harris; 54-E.Kendricks). NYG-22-W.Gallman Jr was injured during the play. Penalty on MIN, Defensive Too Many Men on Field, declined.",W.Gallman Jr,NYG-22,contact,head,ball carrier
2019_05_MIN_NYG,NYG,MIN,REG,5,NYG,home,MIN,NYG,71,43744,250,1150,1150,Half2,3,2,0.173611111,NYG 29,6,(4:10) (Shotgun) 8-D.Jones pass incomplete deep left to 87-S.Shepard (29-X.Rhodes). NYG-87-S.Shepard was injured during the play.,S.Shepard,NYG-87,contact,head,pass reciever
2019_05_MIN_NYG,NYG,MIN,REG,5,MIN,away,NYG,NYG,40,43744,117,1017,2817,Half1,1,1,0.08125,NYG 40,10,(1:57) 25-A.Mattison left tackle to NYG 21 for 19 yards (41-A.Bethea). NYG-21-J.Peppers was injured during the play.,J.Peppers,NYG-21,contact,lower body,tackler
2019_05_MIN_NYG,NYG,MIN,REG,5,NYG,home,MIN,NYG,66,43744,841,1741,1741,Half2,3,3,0.584027778,NYG 34,1,(14:01) 8-D.Jones up the middle to NYG 36 for 2 yards (42-B.Gedeon). MIN-42-B.Gedeon was injured during the play.,B.Gedeon,MIN-42,contact,lower body,run defender
2019_05_MIN_NYG,NYG,MIN,REG,5,MIN,away,NYG,NYG,20,43744,85,85,1885,Half1,2,1,0.059027778,NYG 20,10,(1:25) (No Huddle) 31-A.Abdullah left end to NYG 21 for -1 yards (72-O.Pierre). MIN-65-P.Elflein was injured during the play.,P.Elflein,MIN-65,contact,upper body,run blocker
2019_05_NE_WAS,WAS,NE,REG,5,WAS,home,NE,WAS,59,43744,462,462,462,Half2,4,2,0.320833333,WAS 41,6,"(7:42) (No Huddle, Shotgun) 12-C.McCoy sacked at WAS 30 for -11 yards (58-J.Collins). FUMBLES (58-J.Collins) [58-J.Collins], and recovers at WAS 28. WAS-72-D.Penn was injured during the play.",D.Penn,WAS-72,contact,lower body,pass blocker
2019_05_NYJ_PHI,PHI,NYJ,REG,5,NYJ,away,PHI,NYJ,87,43744,370,370,370,Half2,4,3,0.256944444,NYJ 13,13,(6:10) (Shotgun) 8-L.Falk sacked at NYJ 9 for -4 yards (94-J.Sweat). NYJ-8-L.Falk was injured during the play.,L.Falk,NYJ-8,contact,head,passer
2019_05_TB_NO,NO,TB,REG,5,TB,away,NO,TB,68,43744,153,1053,2853,Half1,1,4,0.10625,TB 32,3,"(2:33) 8-B.Pinion punts 46 yards to NO 22, Center-97-Z.Triner. 11-D.Harris to NO 22 for no gain (22-T.Logan). NO-11-D.Harris was injured during the play. His return is Questionable. Tampa Bay challenged the runner was down by contact ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1 at 02:20.)",D.Harris,NO-11,contact,knee,punt returner
2019_06_ATL_ARI,ARI,ATL,REG,6,ATL,away,ARI,ATL,70,43751,221,1121,1121,Half2,3,1,0.153472222,ATL 30,10,(3:41) 2-M.Ryan pass short middle to 81-A.Hooper to ATL 42 for 12 yards (43-H.Reddick) [90-J.Bullard]. ATL-68-J.Brown was injured during the play.,J.Brown,ATL-68,contact,lower body,pass bocker
2019_06_ATL_ARI,ARI,ATL,REG,6,ARI,home,ATL,ATL,32,43751,584,584,2384,Half1,2,1,0.405555556,ATL 32,10,"(9:44) (No Huddle, Shotgun) 1-K.Murray pass short left to 29-C.Edmonds to ATL 1 for 31 yards (59-D.Campbell). ATL-99-A.Clayborn was injured during the play.",A.Clayborn,ATL-99,contact,upper body,tackler
2019_06_ATL_ARI,ARI,ATL,REG,6,ATL,away,ARI,ARI,25,43751,410,410,2210,Half1,2,1,0.284722222,ARI 25,10,(6:50) 24-D.Freeman up the middle to ARI 22 for 3 yards (20-T.Brock Sr.). ARI-92-Z.Kerr was injured during the play.,Z.Kerr,ARI-92,contact,lower body,run defender
2019_06_CAR_TB,TB,CAR,REG,6,CAR,away,TB,CAR,66,43751,199,199,199,Half2,4,3,0.138194444,CAR 34,1,(3:19) (Shotgun) 22-C.McCaffrey right end to CAR 34 for no gain (31-J.Whitehead). TB-31-J.Whitehead was injured during the play. His return is Doubtful.,J.Whitehead,TB-31,contact,head/neck,tackler
2019_06_CAR_TB,TB,CAR,REG,6,CAR,away,TB,CAR,67,43751,619,1519,1519,Half2,3,1,0.429861111,CAR 33,10,(10:19) 7-K.Allen pass deep left to 10-C.Samuel ran ob at TB 37 for 30 yards. CAR-12-D.Moore was injured during the play. His return is Probable.,D.Moore,CAR-12,contact,upper body,AFP
2019_06_CAR_TB,TB,CAR,REG,6,TB,home,CAR,TB,75,43751,468,468,468,Half2,4,3,0.325,TB 25,10,(7:48) (Shotgun) 3-J.Winston pass short right to 12-C.Godwin to TB 37 for 12 yards (47-R.Cockrell; 54-S.Thompson). TB-12-C.Godwin was injured during the play. His return is Probable.,C.Godwin,TB-12,contact,upper body,ball carrier
2019_06_CAR_TB,TB,CAR,REG,6,CAR,away,TB,TB,7,43751,569,569,569,Half2,4,1,0.395138889,TB 7,7,(9:29) 22-C.McCaffrey left end to TB 11 for -4 yards (39-A.Adams). TB-33-C.Davis was injured during the play. His return is Questionable.,C.Davis,TB-33,non contact,lower body,run defender
2019_06_CIN_BAL,BAL,CIN,REG,6,BAL,home,CIN,BAL,63,43751,65,965,2765,Half1,1,2,0.045138889,BAL 37,6,(1:05) (Shotgun) 8-L.Jackson pass deep middle to 89-M.Andrews pushed ob at CIN 24 for 39 yards (30-J.Bates III). CIN-27-D.Kirkpatrick was injured during the play.,D.Kirkpatrick,CIN-27,contact,knee,tackler
2019_06_DAL_NYJ,NYJ,DAL,REG,6,DAL,away,NYJ,DAL,54,43751,444,444,2244,Half1,2,3,0.308333333,DAL 46,2,(7:24) (Shotgun) 4-D.Prescott pass short left to 11-C.Wilson to NYJ 40 for 14 yards (20-M.Maye) [46-N.Hewitt]. NYJ-46-N.Hewitt was injured during the play.,N.Hewitt,NYJ-46,contact,upper body,tackler
